transaction_id,customer_id,card_id,transaction_type,transaction_date_time,transaction_amount,currency,mcc,description,account_type,account_balance,card_type,card_number_masked,card_expiration_date,card_issuer,cardholder_name,merchant_id,merchant_name,merchant_location,merchant_terminal_id,payment_method,payment_channel,geolocation,authorization_code,authentication_method,3d_secure_status,fraud_risk_score,transaction_status,failure_reason,exchange_rate,rewards_earned,ip_address,device_id,user_agent,session_id,referral_source,companies_directed,kyc_address,kyc_aml_risk_score,kyc_annual_income_range,kyc_closed_false_positive_alerts,kyc_customer_since,kyc_date_of_birth,kyc_email,kyc_employer_name,kyc_frequent_connection_country,kyc_full_name,kyc_id_expiration_date,kyc_id_issuing_country,kyc_id_type,kyc_id_number,kyc_occupation,kyc_nationality,kyc_phone_number,kyc_pep_status,kyc_source_of_funds,sender_name,sender_account_number,sender_bank,sender_location,source
7114c3da-3564-4dd1-99e2-a35633374844,3276eae8-c181-4160-83bd-a7915b590d90,68e9c2cb-6a9c-44e4-9cef-b2e0350fce44,POS,2024-06-12 01:11:40,465.23,GBP,5411,Fuel,business,14785.54,Visa,**** **** **** 9160,02/25,HSBC,Dawn Thomas,a85f8146-ddb7-4659-bde9-7dec2ce18dc3,Stewart-Henderson,"{'city': 'Matthewfort', 'state': 'MI', 'country': 'UK'}",T1752,NFC,POS,"{'latitude': Decimal('-70.8587345'), 'longitude': Decimal('-59.347174')}",470939,PIN,,20,approved,,,4,,,,4fe3ba2d-387f-416c-92ad-6f61f1a9cd0c,advertisement,"Macias, Richardson and Moore (Mexico), Price-Mays (Mexico), Green LLC (Singapore), Thompson, Matthews and White (Australia), Hall, Williams and Stephens (Australia)","956 Blake Cove Suite 920
New Curtis, SC 53216",51,>250k,25,2006-11-18,1966-11-26,dickersoncrystal@example.org,,Mexico,Dawn Thomas,2031-11-02,UK,Passport,dfcf2f36,Company Director,UK,4839891534,False,Salary,,,,,
7aabcb93-b086-41e6-9adb-296dc3574853,3276eae8-c181-4160-83bd-a7915b590d90,3412c341-9f2c-4e69-ab1d-2bd951e147b2,POS,2024-10-01 05:38:15,804.44,GBP,5999,Dining,business,21553.82,Visa,**** **** **** 6350,11/25,HSBC,Dawn Thomas,32c16704-638b-41af-a5dc-971a469fcf93,King-Merritt,"{'city': 'Amychester', 'state': 'VI', 'country': 'UK'}",T5462,NFC,POS,"{'latitude': Decimal('12.137097'), 'longitude': Decimal('11.773433')}",791024,PIN,,24,approved,,,3,,,,f9c65394-f709-4a4f-a467-13f2efbce984,advertisement,"Macias, Richardson and Moore (Mexico), Price-Mays (Mexico), Green LLC (Singapore), Thompson, Matthews and White (Australia), Hall, Williams and Stephens (Australia)","956 Blake Cove Suite 920
New Curtis, SC 53216",51,>250k,25,2006-11-18,1966-11-26,dickersoncrystal@example.org,,Mexico,Dawn Thomas,2031-11-02,UK,Passport,dfcf2f36,Company Director,UK,4839891534,False,Salary,,,,,
cbf9abda-0f52-4e77-9a81-4407d244b51c,3276eae8-c181-4160-83bd-a7915b590d90,68e9c2cb-6a9c-44e4-9cef-b2e0350fce44,POS,2024-09-27 11:23:04,4829.88,GBP,5812,Dining,business,37159.84,Visa,**** **** **** 5753,01/26,HSBC,Dawn Thomas,819012af-bafe-41b3-9dd1-a638ff83e7cb,"Conrad, Moody and Kirk","{'city': 'West Bradmouth', 'state': 'ID', 'country': 'UK'}",T7955,NFC,POS,"{'latitude': Decimal('33.4760285'), 'longitude': Decimal('-159.420960')}",251850,PIN,,29,approved,,,3,,,,0479de9c-df4e-4d95-b798-48eb98d4df55,advertisement,"Macias, Richardson and Moore (Mexico), Price-Mays (Mexico), Green LLC (Singapore), Thompson, Matthews and White (Australia), Hall, Williams and Stephens (Australia)","956 Blake Cove Suite 920
New Curtis, SC 53216",51,>250k,25,2006-11-18,1966-11-26,dickersoncrystal@example.org,,Mexico,Dawn Thomas,2031-11-02,UK,Passport,dfcf2f36,Company Director,UK,4839891534,False,Salary,,,,,
96bb290d-fc30-4601-8b7c-4af54eab63d8,3276eae8-c181-4160-83bd-a7915b590d90,68e9c2cb-6a9c-44e4-9cef-b2e0350fce44,POS,2024-09-22 07:04:06,1420.08,GBP,5411,Office Supplies,business,40392.47,Visa,**** **** **** 9977,10/29,HSBC,Dawn Thomas,11ee7528-95a3-4436-9407-f1ab21164737,"Lynch, Gonzalez and Perez","{'city': 'West Debbie', 'state': 'IA', 'country': 'UK'}",T8109,NFC,POS,"{'latitude': Decimal('27.344232'), 'longitude': Decimal('-89.189123')}",923032,PIN,,19,approved,,,2,,,,a2518988-a9f7-48ed-868f-5b649e23b101,direct,"Macias, Richardson and Moore (Mexico), Price-Mays (Mexico), Green LLC (Singapore), Thompson, Matthews and White (Australia), Hall, Williams and Stephens (Australia)","956 Blake Cove Suite 920
New Curtis, SC 53216",51,>250k,25,2006-11-18,1966-11-26,dickersoncrystal@example.org,,Mexico,Dawn Thomas,2031-11-02,UK,Passport,dfcf2f36,Company Director,UK,4839891534,False,Salary,,,,,
84834af1-7649-4920-966d-ffbe01dbabe6,3276eae8-c181-4160-83bd-a7915b590d90,3412c341-9f2c-4e69-ab1d-2bd951e147b2,POS,2024-08-06 22:41:40,4956.03,GBP,5812,Dining,business,39968.67,Visa,**** **** **** 8097,07/26,HSBC,Dawn Thomas,c1e2779b-62fc-48e1-88e7-cabaec8967d7,Brown-Rhodes,"{'city': 'South Pamela', 'state': 'MO', 'country': 'UK'}",T8018,swipe,POS,"{'latitude': Decimal('-49.2551695'), 'longitude': Decimal('-103.378973')}",877041,PIN,,30,approved,,,3,,,,30247bb7-9df8-45db-b38e-3863b06fd65b,direct,"Macias, Richardson and Moore (Mexico), Price-Mays (Mexico), Green LLC (Singapore), Thompson, Matthews and White (Australia), Hall, Williams and Stephens (Australia)","956 Blake Cove Suite 920
New Curtis, SC 53216",51,>250k,25,2006-11-18,1966-11-26,dickersoncrystal@example.org,,Mexico,Dawn Thomas,2031-11-02,UK,Passport,dfcf2f36,Company Director,UK,4839891534,False,Salary,,,,,
92f0e187-a486-4830-9966-8a35e5472b58,3276eae8-c181-4160-83bd-a7915b590d90,3412c341-9f2c-4e69-ab1d-2bd951e147b2,POS,2024-11-11 19:44:17,188.42,GBP,5411,Fuel,business,6529.7,Visa,**** **** **** 5611,02/31,HSBC,Dawn Thomas,2c7dd6fb-1a8a-47ca-b7f8-41673b6bc678,"Robbins, Mccullough and Sweeney","{'city': 'New Ashley', 'state': 'WI', 'country': 'UK'}",T8569,chip,POS,"{'latitude': Decimal('87.480693'), 'longitude': Decimal('17.429721')}",390972,PIN,,29,approved,,,1,,,,e27cc61c-282a-4a13-9cc8-c5606c528a07,direct,"Macias, Richardson and Moore (Mexico), Price-Mays (Mexico), Green LLC (Singapore), Thompson, Matthews and White (Australia), Hall, Williams and Stephens (Australia)","956 Blake Cove Suite 920
New Curtis, SC 53216",51,>250k,25,2006-11-18,1966-11-26,dickersoncrystal@example.org,,Mexico,Dawn Thomas,2031-11-02,UK,Passport,dfcf2f36,Company Director,UK,4839891534,False,Salary,,,,,
0671439e-efca-496d-9f4e-1c61d3cd3f31,3276eae8-c181-4160-83bd-a7915b590d90,68e9c2cb-6a9c-44e4-9cef-b2e0350fce44,POS,2024-07-02 21:54:53,4237.52,GBP,5812,Fuel,business,38430.61,Visa,**** **** **** 1839,07/32,HSBC,Dawn Thomas,ad2a365c-3f50-402d-9fd2-59608fb0d836,"Sims, Cardenas and Rosales","{'city': 'New Nancyland', 'state': 'TX', 'country': 'UK'}",T7080,NFC,POS,"{'latitude': Decimal('60.3033315'), 'longitude': Decimal('-178.245835')}",431415,PIN,,24,approved,,,2,,,,e04f77d5-cd64-4484-9f0d-1d1551b7b6e4,advertisement,"Macias, Richardson and Moore (Mexico), Price-Mays (Mexico), Green LLC (Singapore), Thompson, Matthews and White (Australia), Hall, Williams and Stephens (Australia)","956 Blake Cove Suite 920
New Curtis, SC 53216",51,>250k,25,2006-11-18,1966-11-26,dickersoncrystal@example.org,,Mexico,Dawn Thomas,2031-11-02,UK,Passport,dfcf2f36,Company Director,UK,4839891534,False,Salary,,,,,
04bc1e4f-46f6-4c5c-b098-5e4823676da8,3276eae8-c181-4160-83bd-a7915b590d90,68e9c2cb-6a9c-44e4-9cef-b2e0350fce44,POS,2024-06-16 08:57:23,4524.74,GBP,5999,Dining,business,13114.51,Visa,**** **** **** 8802,10/31,HSBC,Dawn Thomas,13fabbeb-b60d-4230-9f13-a28b3d57f145,"Avila, Porter and Sanchez","{'city': 'East Justin', 'state': 'MI', 'country': 'UK'}",T4584,chip,POS,"{'latitude': Decimal('75.187105'), 'longitude': Decimal('-75.542103')}",116928,PIN,,16,approved,,,3,,,,5e6114ce-2d28-40d1-bfdc-82ae77ee40bf,advertisement,"Macias, Richardson and Moore (Mexico), Price-Mays (Mexico), Green LLC (Singapore), Thompson, Matthews and White (Australia), Hall, Williams and Stephens (Australia)","956 Blake Cove Suite 920
New Curtis, SC 53216",51,>250k,25,2006-11-18,1966-11-26,dickersoncrystal@example.org,,Mexico,Dawn Thomas,2031-11-02,UK,Passport,dfcf2f36,Company Director,UK,4839891534,False,Salary,,,,,
154f00d0-1251-4dd0-a9c0-18b423d88864,3276eae8-c181-4160-83bd-a7915b590d90,68e9c2cb-6a9c-44e4-9cef-b2e0350fce44,POS,2024-09-23 03:17:58,3230.23,GBP,5411,Fuel,business,42874.86,Visa,**** **** **** 8286,03/34,HSBC,Dawn Thomas,8e7567a0-a51e-493d-898b-d3be6e08fb70,Ferguson-Wright,"{'city': 'Alexandershire', 'state': 'IN', 'country': 'UK'}",T7284,chip,POS,"{'latitude': Decimal('-77.2190785'), 'longitude': Decimal('75.139993')}",383434,PIN,,28,approved,,,2,,,,12ace17a-aa3d-402c-95f0-d055963c6b0e,direct,"Macias, Richardson and Moore (Mexico), Price-Mays (Mexico), Green LLC (Singapore), Thompson, Matthews and White (Australia), Hall, Williams and Stephens (Australia)","956 Blake Cove Suite 920
New Curtis, SC 53216",51,>250k,25,2006-11-18,1966-11-26,dickersoncrystal@example.org,,Mexico,Dawn Thomas,2031-11-02,UK,Passport,dfcf2f36,Company Director,UK,4839891534,False,Salary,,,,,
44aab250-3703-434f-8e69-603ae917b251,3276eae8-c181-4160-83bd-a7915b590d90,68e9c2cb-6a9c-44e4-9cef-b2e0350fce44,POS,2024-08-22 03:32:49,4437.34,GBP,5999,Fuel,business,44544.09,Visa,**** **** **** 8409,06/25,HSBC,Dawn Thomas,6621a564-3162-4443-807e-f97fd9b02f77,"Campbell, Perez and Stewart","{'city': 'North Brianfurt', 'state': 'NJ', 'country': 'UK'}",T9190,swipe,POS,"{'latitude': Decimal('-42.839639'), 'longitude': Decimal('-159.492480')}",738757,PIN,,24,approved,,,4,,,,740fec58-d63e-4142-968a-17d4329a10e0,advertisement,"Macias, Richardson and Moore (Mexico), Price-Mays (Mexico), Green LLC (Singapore), Thompson, Matthews and White (Australia), Hall, Williams and Stephens (Australia)","956 Blake Cove Suite 920
New Curtis, SC 53216",51,>250k,25,2006-11-18,1966-11-26,dickersoncrystal@example.org,,Mexico,Dawn Thomas,2031-11-02,UK,Passport,dfcf2f36,Company Director,UK,4839891534,False,Salary,,,,,
9965bc46-7843-4f2d-b2c0-20ee7523e991,3276eae8-c181-4160-83bd-a7915b590d90,68e9c2cb-6a9c-44e4-9cef-b2e0350fce44,POS,2024-08-23 06:54:01,3269.34,GBP,5999,Office Supplies,business,32970.54,Visa,**** **** **** 1553,06/30,HSBC,Dawn Thomas,b5d4cdd9-8eeb-491b-bbd9-89f104975897,Taylor-Collier,"{'city': 'Turnermouth', 'state': 'RI', 'country': 'UK'}",T2234,NFC,POS,"{'latitude': Decimal('-25.696365'), 'longitude': Decimal('-109.218826')}",186740,PIN,,28,approved,,,3,,,,1c5ee988-87e3-4791-b90a-9228d7f3e4e0,direct,"Macias, Richardson and Moore (Mexico), Price-Mays (Mexico), Green LLC (Singapore), Thompson, Matthews and White (Australia), Hall, Williams and Stephens (Australia)","956 Blake Cove Suite 920
New Curtis, SC 53216",51,>250k,25,2006-11-18,1966-11-26,dickersoncrystal@example.org,,Mexico,Dawn Thomas,2031-11-02,UK,Passport,dfcf2f36,Company Director,UK,4839891534,False,Salary,,,,,
cdbd413e-e84b-4041-8282-b4914ef70a5e,3276eae8-c181-4160-83bd-a7915b590d90,68e9c2cb-6a9c-44e4-9cef-b2e0350fce44,POS,2024-06-12 05:33:13,3388.5,GBP,5411,Dining,business,38530.94,Visa,**** **** **** 6928,01/29,HSBC,Dawn Thomas,2d893443-0e9c-45e0-be4c-f646fdd0836e,"Shepherd, Adams and Ortega","{'city': 'South Tammy', 'state': 'CO', 'country': 'UK'}",T6754,swipe,POS,"{'latitude': Decimal('4.1994285'), 'longitude': Decimal('-22.978998')}",974989,PIN,,29,approved,,,1,,,,8dcab80e-6358-4f49-beae-c113c6be662b,direct,"Macias, Richardson and Moore (Mexico), Price-Mays (Mexico), Green LLC (Singapore), Thompson, Matthews and White (Australia), Hall, Williams and Stephens (Australia)","956 Blake Cove Suite 920
New Curtis, SC 53216",51,>250k,25,2006-11-18,1966-11-26,dickersoncrystal@example.org,,Mexico,Dawn Thomas,2031-11-02,UK,Passport,dfcf2f36,Company Director,UK,4839891534,False,Salary,,,,,
b2cabf1e-118d-4ee2-9778-19f4ba1f1b99,3276eae8-c181-4160-83bd-a7915b590d90,68e9c2cb-6a9c-44e4-9cef-b2e0350fce44,POS,2024-07-31 15:34:18,1134.83,GBP,5411,Fuel,business,18720.51,Visa,**** **** **** 5749,08/28,HSBC,Dawn Thomas,f31303cd-705b-4910-ad0b-57bee22ee96c,"Thompson, Dickerson and Luna","{'city': 'Brewerburgh', 'state': 'WA', 'country': 'UK'}",T6750,chip,POS,"{'latitude': Decimal('-24.020362'), 'longitude': Decimal('-109.274503')}",485635,PIN,,11,approved,,,5,,,,ea107de0-76c6-49d7-91c2-b23fa33a7a35,direct,"Macias, Richardson and Moore (Mexico), Price-Mays (Mexico), Green LLC (Singapore), Thompson, Matthews and White (Australia), Hall, Williams and Stephens (Australia)","956 Blake Cove Suite 920
New Curtis, SC 53216",51,>250k,25,2006-11-18,1966-11-26,dickersoncrystal@example.org,,Mexico,Dawn Thomas,2031-11-02,UK,Passport,dfcf2f36,Company Director,UK,4839891534,False,Salary,,,,,
fc1fab67-8c8f-40c3-bdf3-bba6cc8c3e5d,3276eae8-c181-4160-83bd-a7915b590d90,68e9c2cb-6a9c-44e4-9cef-b2e0350fce44,POS,2024-08-16 19:45:58,742.25,GBP,5999,Fuel,business,20646.61,Visa,**** **** **** 6261,08/32,HSBC,Dawn Thomas,9bcd527a-48a0-4247-ae8b-2428b5a1084d,Newman Ltd,"{'city': 'Samuelfort', 'state': 'VA', 'country': 'UK'}",T5240,NFC,POS,"{'latitude': Decimal('9.3255045'), 'longitude': Decimal('-91.328977')}",660135,PIN,,27,approved,,,1,,,,57fca7a8-c40a-4cd3-ad75-5117e2623dc7,advertisement,"Macias, Richardson and Moore (Mexico), Price-Mays (Mexico), Green LLC (Singapore), Thompson, Matthews and White (Australia), Hall, Williams and Stephens (Australia)","956 Blake Cove Suite 920
New Curtis, SC 53216",51,>250k,25,2006-11-18,1966-11-26,dickersoncrystal@example.org,,Mexico,Dawn Thomas,2031-11-02,UK,Passport,dfcf2f36,Company Director,UK,4839891534,False,Salary,,,,,
c6a01348-a20b-4fa0-a130-b62f5ca3de08,3276eae8-c181-4160-83bd-a7915b590d90,68e9c2cb-6a9c-44e4-9cef-b2e0350fce44,POS,2024-09-21 08:48:11,3262.36,GBP,5411,Fuel,business,20008.27,Visa,**** **** **** 3987,03/25,HSBC,Dawn Thomas,2a8c0157-35d0-45ef-aaf0-404de5d3d2ea,Walker and Sons,"{'city': 'South Andrebury', 'state': 'IN', 'country': 'UK'}",T4686,NFC,POS,"{'latitude': Decimal('46.907416'), 'longitude': Decimal('20.765729')}",880811,PIN,,25,approved,,,1,,,,16bea4fc-03c8-4242-b274-201956196b9f,direct,"Macias, Richardson and Moore (Mexico), Price-Mays (Mexico), Green LLC (Singapore), Thompson, Matthews and White (Australia), Hall, Williams and Stephens (Australia)","956 Blake Cove Suite 920
New Curtis, SC 53216",51,>250k,25,2006-11-18,1966-11-26,dickersoncrystal@example.org,,Mexico,Dawn Thomas,2031-11-02,UK,Passport,dfcf2f36,Company Director,UK,4839891534,False,Salary,,,,,
d6cf579f-795b-45ee-8f7e-b10bca635951,3276eae8-c181-4160-83bd-a7915b590d90,68e9c2cb-6a9c-44e4-9cef-b2e0350fce44,POS,2024-08-03 05:12:21,3167.75,GBP,5411,Office Supplies,business,29841.11,Visa,**** **** **** 2999,06/31,HSBC,Dawn Thomas,06062f66-c757-4804-8ddc-66dcc09fcdef,Rowe-Wilkinson,"{'city': 'East Katherine', 'state': 'MD', 'country': 'UK'}",T7737,chip,POS,"{'latitude': Decimal('-74.000679'), 'longitude': Decimal('118.850647')}",624424,PIN,,16,approved,,,0,,,,1b222458-8177-401a-bee4-71314df7d02e,advertisement,"Macias, Richardson and Moore (Mexico), Price-Mays (Mexico), Green LLC (Singapore), Thompson, Matthews and White (Australia), Hall, Williams and Stephens (Australia)","956 Blake Cove Suite 920
New Curtis, SC 53216",51,>250k,25,2006-11-18,1966-11-26,dickersoncrystal@example.org,,Mexico,Dawn Thomas,2031-11-02,UK,Passport,dfcf2f36,Company Director,UK,4839891534,False,Salary,,,,,
1b1974be-ff8e-4276-8938-70d07b12744c,3276eae8-c181-4160-83bd-a7915b590d90,68e9c2cb-6a9c-44e4-9cef-b2e0350fce44,POS,2024-07-18 23:03:14,2878.31,GBP,5411,Dining,business,19726.44,Visa,**** **** **** 7011,08/31,HSBC,Dawn Thomas,f2736c17-e5ff-4a7b-8c92-3b1fb4500f40,Hall Group,"{'city': 'South Hunter', 'state': 'NM', 'country': 'UK'}",T2925,NFC,POS,"{'latitude': Decimal('21.617270'), 'longitude': Decimal('58.434135')}",860073,PIN,,14,approved,,,5,,,,d22524bd-a99c-4638-a026-06c838d7c509,advertisement,"Macias, Richardson and Moore (Mexico), Price-Mays (Mexico), Green LLC (Singapore), Thompson, Matthews and White (Australia), Hall, Williams and Stephens (Australia)","956 Blake Cove Suite 920
New Curtis, SC 53216",51,>250k,25,2006-11-18,1966-11-26,dickersoncrystal@example.org,,Mexico,Dawn Thomas,2031-11-02,UK,Passport,dfcf2f36,Company Director,UK,4839891534,False,Salary,,,,,
49df3048-750e-4756-9aa6-af214579d31d,3276eae8-c181-4160-83bd-a7915b590d90,3412c341-9f2c-4e69-ab1d-2bd951e147b2,POS,2024-06-18 08:31:04,1484.97,GBP,5999,Office Supplies,business,47011.54,Visa,**** **** **** 7320,12/24,HSBC,Dawn Thomas,1e1753eb-4122-4794-a677-6596d6900b0d,"Woodward, Miller and Martinez","{'city': 'New Oliviachester', 'state': 'GU', 'country': 'UK'}",T2336,NFC,POS,"{'latitude': Decimal('-6.2091935'), 'longitude': Decimal('-130.984809')}",469314,PIN,,10,approved,,,3,,,,97093954-0adc-4286-93a5-188da689d1e5,direct,"Macias, Richardson and Moore (Mexico), Price-Mays (Mexico), Green LLC (Singapore), Thompson, Matthews and White (Australia), Hall, Williams and Stephens (Australia)","956 Blake Cove Suite 920
New Curtis, SC 53216",51,>250k,25,2006-11-18,1966-11-26,dickersoncrystal@example.org,,Mexico,Dawn Thomas,2031-11-02,UK,Passport,dfcf2f36,Company Director,UK,4839891534,False,Salary,,,,,
7e0c6bfe-7ef0-4eb2-b03f-928929debd13,3276eae8-c181-4160-83bd-a7915b590d90,68e9c2cb-6a9c-44e4-9cef-b2e0350fce44,POS,2024-08-16 01:44:49,2822.42,GBP,5999,Office Supplies,business,36706.41,Visa,**** **** **** 5333,01/30,HSBC,Dawn Thomas,2bfc7dec-8a40-4702-9b38-ee39ec411eeb,Powers-David,"{'city': 'Port Christopher', 'state': 'MH', 'country': 'UK'}",T1067,chip,POS,"{'latitude': Decimal('-34.155202'), 'longitude': Decimal('-50.829382')}",929911,PIN,,13,approved,,,2,,,,26744864-57cb-47f2-af90-ca2478e69440,direct,"Macias, Richardson and Moore (Mexico), Price-Mays (Mexico), Green LLC (Singapore), Thompson, Matthews and White (Australia), Hall, Williams and Stephens (Australia)","956 Blake Cove Suite 920
New Curtis, SC 53216",51,>250k,25,2006-11-18,1966-11-26,dickersoncrystal@example.org,,Mexico,Dawn Thomas,2031-11-02,UK,Passport,dfcf2f36,Company Director,UK,4839891534,False,Salary,,,,,
6adb05cd-7fcb-4a24-a5cc-91f5afe2bd84,3276eae8-c181-4160-83bd-a7915b590d90,3412c341-9f2c-4e69-ab1d-2bd951e147b2,POS,2024-09-24 05:36:00,4665.74,GBP,5411,Dining,business,38661.07,Visa,**** **** **** 2895,08/33,HSBC,Dawn Thomas,825cbe56-ea46-4325-9a63-1dd139ae6fb8,"Pruitt, Woods and Foster","{'city': 'Travismouth', 'state': 'GU', 'country': 'UK'}",T4346,NFC,POS,"{'latitude': Decimal('-55.0436065'), 'longitude': Decimal('-0.822802')}",922746,PIN,,21,approved,,,5,,,,f1027808-46ef-4dba-bd2f-9e9898a68109,direct,"Macias, Richardson and Moore (Mexico), Price-Mays (Mexico), Green LLC (Singapore), Thompson, Matthews and White (Australia), Hall, Williams and Stephens (Australia)","956 Blake Cove Suite 920
New Curtis, SC 53216",51,>250k,25,2006-11-18,1966-11-26,dickersoncrystal@example.org,,Mexico,Dawn Thomas,2031-11-02,UK,Passport,dfcf2f36,Company Director,UK,4839891534,False,Salary,,,,,
1e4bf108-1318-439c-ad61-5d28960bab11,3276eae8-c181-4160-83bd-a7915b590d90,3412c341-9f2c-4e69-ab1d-2bd951e147b2,POS,2024-07-07 09:19:01,4164.3,GBP,5999,Office Supplies,business,41490.04,Visa,**** **** **** 9614,04/34,HSBC,Dawn Thomas,c7e33831-e318-45d7-8a1e-a373a0ce3584,Murphy-Morris,"{'city': 'New Julieland', 'state': 'MD', 'country': 'UK'}",T9320,NFC,POS,"{'latitude': Decimal('-16.8248295'), 'longitude': Decimal('9.246032')}",888294,PIN,,11,approved,,,0,,,,c3fe91bc-f7f4-4a88-974b-fd365bd87614,advertisement,"Macias, Richardson and Moore (Mexico), Price-Mays (Mexico), Green LLC (Singapore), Thompson, Matthews and White (Australia), Hall, Williams and Stephens (Australia)","956 Blake Cove Suite 920
New Curtis, SC 53216",51,>250k,25,2006-11-18,1966-11-26,dickersoncrystal@example.org,,Mexico,Dawn Thomas,2031-11-02,UK,Passport,dfcf2f36,Company Director,UK,4839891534,False,Salary,,,,,
ff989e66-dd83-4658-8b67-c7f1e8b46c9b,3276eae8-c181-4160-83bd-a7915b590d90,3412c341-9f2c-4e69-ab1d-2bd951e147b2,POS,2024-09-04 06:43:29,2616.32,GBP,5812,Fuel,business,8519.4,Visa,**** **** **** 6288,06/29,HSBC,Dawn Thomas,78c5bd7b-f820-4d32-b81e-016c30438797,Miller Group,"{'city': 'North Pamela', 'state': 'MA', 'country': 'UK'}",T2163,NFC,POS,"{'latitude': Decimal('12.9334855'), 'longitude': Decimal('52.344083')}",641672,PIN,,17,approved,,,0,,,,0efa9345-76c1-4ad8-9609-6b5048b04393,direct,"Macias, Richardson and Moore (Mexico), Price-Mays (Mexico), Green LLC (Singapore), Thompson, Matthews and White (Australia), Hall, Williams and Stephens (Australia)","956 Blake Cove Suite 920
New Curtis, SC 53216",51,>250k,25,2006-11-18,1966-11-26,dickersoncrystal@example.org,,Mexico,Dawn Thomas,2031-11-02,UK,Passport,dfcf2f36,Company Director,UK,4839891534,False,Salary,,,,,
d879c7c2-714e-4f5b-8e84-5e75a26194f2,3276eae8-c181-4160-83bd-a7915b590d90,3412c341-9f2c-4e69-ab1d-2bd951e147b2,POS,2024-08-27 15:40:27,1861.79,GBP,5411,Fuel,business,10023.4,Visa,**** **** **** 8902,04/29,HSBC,Dawn Thomas,ca443073-a6af-46b9-904c-2d73019d9860,Crawford Inc,"{'city': 'Rogershaven', 'state': 'WI', 'country': 'UK'}",T7911,chip,POS,"{'latitude': Decimal('80.363765'), 'longitude': Decimal('166.088180')}",626995,PIN,,30,approved,,,1,,,,20b36152-fa63-454a-be8e-c8da43bca5e4,direct,"Macias, Richardson and Moore (Mexico), Price-Mays (Mexico), Green LLC (Singapore), Thompson, Matthews and White (Australia), Hall, Williams and Stephens (Australia)","956 Blake Cove Suite 920
New Curtis, SC 53216",51,>250k,25,2006-11-18,1966-11-26,dickersoncrystal@example.org,,Mexico,Dawn Thomas,2031-11-02,UK,Passport,dfcf2f36,Company Director,UK,4839891534,False,Salary,,,,,
5086ab5e-0c84-4bbb-bd52-c45f82f55f4c,3276eae8-c181-4160-83bd-a7915b590d90,68e9c2cb-6a9c-44e4-9cef-b2e0350fce44,POS,2024-08-12 01:43:48,893.55,GBP,5999,Office Supplies,business,45531.73,Visa,**** **** **** 9127,05/34,HSBC,Dawn Thomas,b93629e4-4cca-46c3-8a67-865d199c5fb5,Sweeney Inc,"{'city': 'South Zacharyport', 'state': 'FM', 'country': 'UK'}",T1967,chip,POS,"{'latitude': Decimal('-65.087225'), 'longitude': Decimal('76.025742')}",110818,PIN,,15,approved,,,1,,,,8e47304a-b59a-4dd0-bbab-397c2c5ea674,direct,"Macias, Richardson and Moore (Mexico), Price-Mays (Mexico), Green LLC (Singapore), Thompson, Matthews and White (Australia), Hall, Williams and Stephens (Australia)","956 Blake Cove Suite 920
New Curtis, SC 53216",51,>250k,25,2006-11-18,1966-11-26,dickersoncrystal@example.org,,Mexico,Dawn Thomas,2031-11-02,UK,Passport,dfcf2f36,Company Director,UK,4839891534,False,Salary,,,,,
7dba3252-0c82-4110-9aad-98e59f61d64e,3276eae8-c181-4160-83bd-a7915b590d90,3412c341-9f2c-4e69-ab1d-2bd951e147b2,POS,2024-08-10 11:39:00,3453.58,GBP,5411,Office Supplies,business,7009.61,Visa,**** **** **** 3321,05/27,HSBC,Dawn Thomas,8bee1497-b100-41ce-81df-97d008f413e6,Hunter-Scott,"{'city': 'Cuevasmouth', 'state': 'CA', 'country': 'UK'}",T7702,swipe,POS,"{'latitude': Decimal('87.291170'), 'longitude': Decimal('23.302248')}",930269,PIN,,26,approved,,,1,,,,a31eb292-367a-42a1-91d1-d0477126fec3,advertisement,"Macias, Richardson and Moore (Mexico), Price-Mays (Mexico), Green LLC (Singapore), Thompson, Matthews and White (Australia), Hall, Williams and Stephens (Australia)","956 Blake Cove Suite 920
New Curtis, SC 53216",51,>250k,25,2006-11-18,1966-11-26,dickersoncrystal@example.org,,Mexico,Dawn Thomas,2031-11-02,UK,Passport,dfcf2f36,Company Director,UK,4839891534,False,Salary,,,,,
e8cc0f93-7d44-43f6-ab65-cb89b6589ed3,3276eae8-c181-4160-83bd-a7915b590d90,68e9c2cb-6a9c-44e4-9cef-b2e0350fce44,POS,2024-09-22 12:13:18,4970.1,GBP,5411,Dining,business,25722.17,Visa,**** **** **** 5697,06/29,HSBC,Dawn Thomas,4489fd96-7937-4d46-b2d9-92b7eaa1ea31,Wood and Sons,"{'city': 'Port Carolyn', 'state': 'ME', 'country': 'UK'}",T3821,swipe,POS,"{'latitude': Decimal('-18.557300'), 'longitude': Decimal('151.917823')}",776475,PIN,,16,approved,,,5,,,,bcaef299-af03-4ae2-bf62-53c9777e3020,direct,"Macias, Richardson and Moore (Mexico), Price-Mays (Mexico), Green LLC (Singapore), Thompson, Matthews and White (Australia), Hall, Williams and Stephens (Australia)","956 Blake Cove Suite 920
New Curtis, SC 53216",51,>250k,25,2006-11-18,1966-11-26,dickersoncrystal@example.org,,Mexico,Dawn Thomas,2031-11-02,UK,Passport,dfcf2f36,Company Director,UK,4839891534,False,Salary,,,,,
