transaction_id,customer_id,card_id,transaction_type,transaction_date_time,transaction_amount,currency,mcc,description,account_type,account_balance,card_type,card_number_masked,card_expiration_date,card_issuer,cardholder_name,merchant_id,merchant_name,merchant_location,merchant_terminal_id,payment_method,payment_channel,geolocation,authorization_code,authentication_method,3d_secure_status,fraud_risk_score,transaction_status,failure_reason,exchange_rate,rewards_earned,ip_address,device_id,user_agent,session_id,referral_source,kyc_full_name,kyc_date_of_birth,kyc_nationality,kyc_id_type,kyc_id_number,kyc_id_issuing_country,kyc_id_expiration_date,kyc_address,kyc_phone_number,kyc_email,kyc_occupation,kyc_employer_name,kyc_source_of_funds,kyc_annual_income_range,kyc_pep_status,kyc_aml_risk_score,sender_name,sender_account_number,sender_bank,sender_location,source
90f0a5b8-fb7e-4b50-a809-25e130852318,d744cdae-27ba-492f-a202-4faa071c6464,eb7bc888-7cd3-4e1f-b40c-b634b72805f8,POS,2024-11-13 11:03:55,299.9,GBP,5999,Clothing,debit,4423.0,Visa,**** **** **** 3333,01/27,CitiBank,Remi CUCHILLO,869d30cd-7d54-40eb-a102-668bea7b70e5,Schneider-Woodward,"{'city': 'Richardport', 'state': 'SD', 'country': 'UK'}",T5337,NFC,POS,"{'latitude': Decimal('-10.0372135'), 'longitude': Decimal('-174.113097')}",608521,PIN,,3,approved,,,9.0,,,,aefef5c7-e9b8-420c-8fc5-9c0b2e112212,direct,Remi CUCHILLO,1998-12-19,UK,Passport,685e4381,UK,2033-01-05,"834 Joseph Hollow
West Michael, MO 94321",(785)960-9175,qsmith@example.com,Student,,Gift,<20k,True,85.0,,,,,
c68fde30-2adf-407c-82c7-903f9c0ab1a1,d744cdae-27ba-492f-a202-4faa071c6464,eb7bc888-7cd3-4e1f-b40c-b634b72805f8,POS,2024-10-14 23:06:23,265.75,GBP,5812,Electronics,debit,1878.21,Visa,**** **** **** 9608,01/28,CitiBank,Remi CUCHILLO,84260ebb-908b-492e-a205-952a44870fe3,Brown Group,"{'city': 'East Michael', 'state': 'SD', 'country': 'UK'}",T8722,swipe,POS,"{'latitude': Decimal('40.4864785'), 'longitude': Decimal('33.242604')}",530758,PIN,,10,approved,,,8.0,,,,3ab1d963-bcb7-4537-918d-2941617c4671,email,Remi CUCHILLO,1998-12-19,UK,Passport,685e4381,UK,2033-01-05,"834 Joseph Hollow
West Michael, MO 94321",(785)960-9175,qsmith@example.com,Student,,Gift,<20k,True,85.0,,,,,
347799fa-e949-4bb4-82bd-d45a5023c064,d744cdae-27ba-492f-a202-4faa071c6464,eb7bc888-7cd3-4e1f-b40c-b634b72805f8,POS,2024-10-24 18:17:11,779.75,GBP,5921,Gas,debit,1944.58,Visa,**** **** **** 2263,12/27,CitiBank,Remi CUCHILLO,984c679f-e643-4ede-a30b-2791e274f211,Anderson-Rodriguez,"{'city': 'Bryanside', 'state': 'IN', 'country': 'UK'}",T4302,NFC,POS,"{'latitude': Decimal('-69.433495'), 'longitude': Decimal('146.470156')}",858579,PIN,,17,approved,,,10.0,,,,f078ce98-7630-4ca2-b067-9767880bab89,referral,Remi CUCHILLO,1998-12-19,UK,Passport,685e4381,UK,2033-01-05,"834 Joseph Hollow
West Michael, MO 94321",(785)960-9175,qsmith@example.com,Student,,Gift,<20k,True,85.0,,,,,
4f7a7506-5c5d-4b55-8bb6-4ae0adeca5e7,d744cdae-27ba-492f-a202-4faa071c6464,dfb428c9-6697-4ad7-8ebf-3d4d15e8c77b,POS,2024-10-18 00:59:40,325.33,GBP,5411,Electronics,debit,2015.56,Visa,**** **** **** 2324,07/30,Chase,Remi CUCHILLO,03823983-872e-4393-8583-2b0d75b9f8c8,Hendricks-Wise,"{'city': 'Christinabury', 'state': 'TN', 'country': 'UK'}",T4395,swipe,POS,"{'latitude': Decimal('18.905749'), 'longitude': Decimal('-3.352396')}",816980,PIN,,12,approved,,,8.0,,,,c6b72098-443a-4376-b755-9ae477ec757a,email,Remi CUCHILLO,1998-12-19,UK,Passport,685e4381,UK,2033-01-05,"834 Joseph Hollow
West Michael, MO 94321",(785)960-9175,qsmith@example.com,Student,,Gift,<20k,True,85.0,,,,,
15b950f6-530b-4059-866f-2485f1b13f94,d744cdae-27ba-492f-a202-4faa071c6464,dfb428c9-6697-4ad7-8ebf-3d4d15e8c77b,POS,2024-10-19 11:06:03,101.99,GBP,5411,Grocery,debit,1576.51,Visa,**** **** **** 5866,12/31,Chase,Remi CUCHILLO,75530d0d-14dc-44f5-aa99-4811b86fb794,Davis LLC,"{'city': 'Shahmouth', 'state': 'WY', 'country': 'UK'}",T1988,NFC,POS,"{'latitude': Decimal('26.010341'), 'longitude': Decimal('-176.470868')}",447416,PIN,,3,approved,,,0.0,,,,0578f812-3ec5-4d0a-a4a6-0dd86bd594a9,referral,Remi CUCHILLO,1998-12-19,UK,Passport,685e4381,UK,2033-01-05,"834 Joseph Hollow
West Michael, MO 94321",(785)960-9175,qsmith@example.com,Student,,Gift,<20k,True,85.0,,,,,
bf6e80e2-16ea-4030-a04b-a24a82e7182c,d744cdae-27ba-492f-a202-4faa071c6464,eb7bc888-7cd3-4e1f-b40c-b634b72805f8,POS,2024-11-06 22:02:03,117.6,GBP,5812,Electronics,debit,1649.35,Visa,**** **** **** 5618,01/33,CitiBank,Remi CUCHILLO,12f4740e-55d9-4450-bc8b-6c6d84ed57d0,Hoover Inc,"{'city': 'Mcintyremouth', 'state': 'VA', 'country': 'UK'}",T1855,chip,POS,"{'latitude': Decimal('84.380832'), 'longitude': Decimal('-4.642276')}",216013,PIN,,5,approved,,,0.0,,,,bd6aa7ef-a2d6-4dec-9b96-8d30e2d0491a,referral,Remi CUCHILLO,1998-12-19,UK,Passport,685e4381,UK,2033-01-05,"834 Joseph Hollow
West Michael, MO 94321",(785)960-9175,qsmith@example.com,Student,,Gift,<20k,True,85.0,,,,,
739c4c20-503c-4918-95c2-d86ab2d4aa7b,d744cdae-27ba-492f-a202-4faa071c6464,dfb428c9-6697-4ad7-8ebf-3d4d15e8c77b,POS,2024-10-21 12:19:12,296.75,GBP,5921,Restaurant,debit,2118.9,Visa,**** **** **** 2269,08/33,Chase,Remi CUCHILLO,b2de7b46-17e5-46ce-b1a9-bd6296502330,Cervantes and Sons,"{'city': 'North Nicholasview', 'state': 'CT', 'country': 'UK'}",T7155,chip,POS,"{'latitude': Decimal('-8.279437'), 'longitude': Decimal('137.410666')}",213192,PIN,,6,approved,,,2.0,,,,b55696a3-01a2-4166-b50c-85fd0faf77cf,social media,Remi CUCHILLO,1998-12-19,UK,Passport,685e4381,UK,2033-01-05,"834 Joseph Hollow
West Michael, MO 94321",(785)960-9175,qsmith@example.com,Student,,Gift,<20k,True,85.0,,,,,
85367a9a-4487-4e1b-9e58-556ae3d0bc7b,d744cdae-27ba-492f-a202-4faa071c6464,eb7bc888-7cd3-4e1f-b40c-b634b72805f8,POS,2024-11-09 13:21:28,727.93,GBP,5921,Restaurant,debit,3479.35,Visa,**** **** **** 1469,12/33,CitiBank,Remi CUCHILLO,c9777abd-50a2-48e4-ac25-3b7bfa0e806c,Hodge-Harrington,"{'city': 'New Tyler', 'state': 'ID', 'country': 'UK'}",T4221,swipe,POS,"{'latitude': Decimal('27.0317065'), 'longitude': Decimal('-26.326607')}",814031,PIN,,5,approved,,,5.0,,,,a8e47407-ad89-4730-812c-71cd3d342fca,referral,Remi CUCHILLO,1998-12-19,UK,Passport,685e4381,UK,2033-01-05,"834 Joseph Hollow
West Michael, MO 94321",(785)960-9175,qsmith@example.com,Student,,Gift,<20k,True,85.0,,,,,
6ae55aed-00d6-4517-9964-d2d343ba69cc,d744cdae-27ba-492f-a202-4faa071c6464,eb7bc888-7cd3-4e1f-b40c-b634b72805f8,POS,2024-10-20 05:11:51,239.97,GBP,5999,Grocery,debit,2645.29,Visa,**** **** **** 1540,05/30,CitiBank,Remi CUCHILLO,f7cb98fd-cc78-4599-b782-ec141b64262a,"Wilson, Jackson and Palmer","{'city': 'Susanchester', 'state': 'KS', 'country': 'UK'}",T3222,NFC,POS,"{'latitude': Decimal('-36.319426'), 'longitude': Decimal('159.858860')}",634779,PIN,,12,approved,,,6.0,,,,c117d8ac-5a7d-434d-b075-cd6fc711e542,direct,Remi CUCHILLO,1998-12-19,UK,Passport,685e4381,UK,2033-01-05,"834 Joseph Hollow
West Michael, MO 94321",(785)960-9175,qsmith@example.com,Student,,Gift,<20k,True,85.0,,,,,
96a86447-fba9-4a44-988e-a7309e0dfeac,d744cdae-27ba-492f-a202-4faa071c6464,eb7bc888-7cd3-4e1f-b40c-b634b72805f8,POS,2024-11-06 11:32:29,327.11,GBP,5735,Clothing,debit,4680.15,Visa,**** **** **** 8565,10/25,CitiBank,Remi CUCHILLO,fbedf8c2-b291-49c6-bff1-a858a4ec6211,Henry and Sons,"{'city': 'South Katherineland', 'state': 'SD', 'country': 'UK'}",T1141,NFC,POS,"{'latitude': Decimal('-63.8171235'), 'longitude': Decimal('-64.103525')}",301520,PIN,,18,approved,,,4.0,,,,13281283-7947-471f-8abd-f94b084176f8,email,Remi CUCHILLO,1998-12-19,UK,Passport,685e4381,UK,2033-01-05,"834 Joseph Hollow
West Michael, MO 94321",(785)960-9175,qsmith@example.com,Student,,Gift,<20k,True,85.0,,,,,
709620b5-df82-4101-be93-f686d1fd6d6a,d744cdae-27ba-492f-a202-4faa071c6464,eb7bc888-7cd3-4e1f-b40c-b634b72805f8,POS,2024-11-03 21:40:11,158.49,GBP,5411,Electronics,debit,3117.33,Visa,**** **** **** 5574,08/28,CitiBank,Remi CUCHILLO,49970a67-73bc-4b6b-84ee-54a9c86ad005,"Macias, Craig and Wood","{'city': 'Harrisburgh', 'state': 'KY', 'country': 'UK'}",T9452,swipe,POS,"{'latitude': Decimal('5.7139305'), 'longitude': Decimal('-137.371152')}",295198,PIN,,16,approved,,,7.0,,,,6de2edd8-44f1-4964-97be-e9b481dd0a26,direct,Remi CUCHILLO,1998-12-19,UK,Passport,685e4381,UK,2033-01-05,"834 Joseph Hollow
West Michael, MO 94321",(785)960-9175,qsmith@example.com,Student,,Gift,<20k,True,85.0,,,,,
2d4688d2-06bd-4736-9ad0-55395c321b81,d744cdae-27ba-492f-a202-4faa071c6464,eb7bc888-7cd3-4e1f-b40c-b634b72805f8,POS,2024-11-09 11:52:55,104.12,GBP,5411,Clothing,debit,4350.5,Visa,**** **** **** 4713,04/25,CitiBank,Remi CUCHILLO,6f473d01-7392-46c5-bbc8-8d1acf922837,"Kirby, Wilson and Wood","{'city': 'Rodriguezville', 'state': 'MA', 'country': 'UK'}",T1550,chip,POS,"{'latitude': Decimal('-27.0044165'), 'longitude': Decimal('60.896949')}",359187,PIN,,18,approved,,,2.0,,,,719f17fa-10fd-4240-8c5c-1a535cf2bb0b,direct,Remi CUCHILLO,1998-12-19,UK,Passport,685e4381,UK,2033-01-05,"834 Joseph Hollow
West Michael, MO 94321",(785)960-9175,qsmith@example.com,Student,,Gift,<20k,True,85.0,,,,,
2941d013-2448-4977-9b7c-7da5c0be6aef,d744cdae-27ba-492f-a202-4faa071c6464,eb7bc888-7cd3-4e1f-b40c-b634b72805f8,POS,2024-11-12 04:23:04,780.01,GBP,5411,Electronics,debit,4843.9,Visa,**** **** **** 2211,05/28,CitiBank,Remi CUCHILLO,05140b8e-6414-4114-ad50-7ef31d08a247,Fox-Guerrero,"{'city': 'New Meganland', 'state': 'NY', 'country': 'UK'}",T6735,chip,POS,"{'latitude': Decimal('-50.2045405'), 'longitude': Decimal('-27.852238')}",746508,PIN,,0,approved,,,0.0,,,,45dc0253-f63e-4cd5-9564-49acccaf0fc5,email,Remi CUCHILLO,1998-12-19,UK,Passport,685e4381,UK,2033-01-05,"834 Joseph Hollow
West Michael, MO 94321",(785)960-9175,qsmith@example.com,Student,,Gift,<20k,True,85.0,,,,,
a34925a8-b1ff-4fb4-89ea-1e29a04f3e9d,d744cdae-27ba-492f-a202-4faa071c6464,eb7bc888-7cd3-4e1f-b40c-b634b72805f8,POS,2024-10-22 11:49:55,179.42,GBP,5411,Electronics,debit,1013.92,Visa,**** **** **** 4916,07/34,CitiBank,Remi CUCHILLO,cb84559e-bb5d-4b4c-81a8-f05fa42ecd6c,"Young, Smith and Wells","{'city': 'West Patriciatown', 'state': 'LA', 'country': 'UK'}",T2045,swipe,POS,"{'latitude': Decimal('-87.317025'), 'longitude': Decimal('85.440738')}",820734,PIN,,1,approved,,,0.0,,,,2cdbb570-642b-481f-adc2-183c40877f64,referral,Remi CUCHILLO,1998-12-19,UK,Passport,685e4381,UK,2033-01-05,"834 Joseph Hollow
West Michael, MO 94321",(785)960-9175,qsmith@example.com,Student,,Gift,<20k,True,85.0,,,,,
6309dce5-1dbe-4941-b9cc-c5d7b527cd47,d744cdae-27ba-492f-a202-4faa071c6464,eb7bc888-7cd3-4e1f-b40c-b634b72805f8,POS,2024-10-30 10:06:59,277.48,GBP,5411,Electronics,debit,2493.65,Visa,**** **** **** 2257,08/34,CitiBank,Remi CUCHILLO,3cd23fe6-fd0e-41a7-98c4-a3c7a3c6d55a,"Miller, Schaefer and Nelson","{'city': 'Jasonhaven', 'state': 'MP', 'country': 'UK'}",T3366,swipe,POS,"{'latitude': Decimal('-41.390527'), 'longitude': Decimal('101.009454')}",109665,PIN,,1,approved,,,4.0,,,,08aae1be-494c-47c8-bb01-156f24633192,referral,Remi CUCHILLO,1998-12-19,UK,Passport,685e4381,UK,2033-01-05,"834 Joseph Hollow
West Michael, MO 94321",(785)960-9175,qsmith@example.com,Student,,Gift,<20k,True,85.0,,,,,
8d5d1944-fbe7-453b-b841-edd86afa7705,d744cdae-27ba-492f-a202-4faa071c6464,eb7bc888-7cd3-4e1f-b40c-b634b72805f8,POS,2024-11-11 02:16:06,601.41,GBP,5999,Gas,debit,4499.7,Visa,**** **** **** 6543,06/27,CitiBank,Remi CUCHILLO,a3d9533f-71cd-4385-839c-b7caeed763e9,"Olson, Walsh and Lowe","{'city': 'Johnton', 'state': 'WV', 'country': 'UK'}",T5306,swipe,POS,"{'latitude': Decimal('54.8020875'), 'longitude': Decimal('-137.991041')}",438786,PIN,,1,approved,,,4.0,,,,bd4fe976-22f1-4b06-a2d3-57e19593cbf3,direct,Remi CUCHILLO,1998-12-19,UK,Passport,685e4381,UK,2033-01-05,"834 Joseph Hollow
West Michael, MO 94321",(785)960-9175,qsmith@example.com,Student,,Gift,<20k,True,85.0,,,,,
038967b0-e6f6-4897-a854-58b0cb794572,d744cdae-27ba-492f-a202-4faa071c6464,dfb428c9-6697-4ad7-8ebf-3d4d15e8c77b,POS,2024-11-07 14:22:50,118.03,GBP,5735,Grocery,debit,1117.64,Visa,**** **** **** 7627,02/33,Chase,Remi CUCHILLO,2cc6bd10-5f98-4883-91ff-d276ec062649,"Nguyen, Leach and Wang","{'city': 'South Kylefort', 'state': 'WA', 'country': 'UK'}",T4870,NFC,POS,"{'latitude': Decimal('-72.5138945'), 'longitude': Decimal('3.398383')}",971234,PIN,,1,approved,,,3.0,,,,fc040101-9648-4c94-984b-7f9ab0e6c528,direct,Remi CUCHILLO,1998-12-19,UK,Passport,685e4381,UK,2033-01-05,"834 Joseph Hollow
West Michael, MO 94321",(785)960-9175,qsmith@example.com,Student,,Gift,<20k,True,85.0,,,,,
6e81a32a-fc42-4005-a19c-9dec4c24b26c,d744cdae-27ba-492f-a202-4faa071c6464,dfb428c9-6697-4ad7-8ebf-3d4d15e8c77b,POS,2024-11-09 14:35:31,810.16,GBP,5812,Clothing,debit,2133.95,Visa,**** **** **** 5222,07/32,Chase,Remi CUCHILLO,f7ba89c7-96c9-4e5f-b1b7-58dcfee8596a,"Vasquez, Santiago and Bailey","{'city': 'West Scott', 'state': 'MT', 'country': 'UK'}",T8162,swipe,POS,"{'latitude': Decimal('26.0665415'), 'longitude': Decimal('30.458549')}",141050,PIN,,20,approved,,,6.0,,,,924485b4-de1a-4fd3-9518-878a801c004c,email,Remi CUCHILLO,1998-12-19,UK,Passport,685e4381,UK,2033-01-05,"834 Joseph Hollow
West Michael, MO 94321",(785)960-9175,qsmith@example.com,Student,,Gift,<20k,True,85.0,,,,,
5be0f0d8-5f1d-4a57-9ea2-d087f10a847d,d744cdae-27ba-492f-a202-4faa071c6464,dfb428c9-6697-4ad7-8ebf-3d4d15e8c77b,POS,2024-11-09 12:21:26,902.01,GBP,5735,Grocery,debit,2755.05,Visa,**** **** **** 5087,05/31,Chase,Remi CUCHILLO,496655c9-25cc-425a-a3ef-ea7f96f547d7,"Browning, Smith and Marshall","{'city': 'Michaelchester', 'state': 'AR', 'country': 'UK'}",T1377,chip,POS,"{'latitude': Decimal('44.243974'), 'longitude': Decimal('122.095062')}",869549,PIN,,12,approved,,,6.0,,,,9a62b7d6-cbaa-49b2-97c3-7bcc3d62c22c,social media,Remi CUCHILLO,1998-12-19,UK,Passport,685e4381,UK,2033-01-05,"834 Joseph Hollow
West Michael, MO 94321",(785)960-9175,qsmith@example.com,Student,,Gift,<20k,True,85.0,,,,,
6f01a4b5-f616-4c19-8fd9-707a43c85940,d744cdae-27ba-492f-a202-4faa071c6464,dfb428c9-6697-4ad7-8ebf-3d4d15e8c77b,POS,2024-11-04 17:16:10,600.78,GBP,5812,Clothing,debit,2031.63,Visa,**** **** **** 3929,03/34,Chase,Remi CUCHILLO,ce3b58fb-389c-4d18-80c0-95416d670e27,Jones LLC,"{'city': 'Colinhaven', 'state': 'NC', 'country': 'UK'}",T4716,chip,POS,"{'latitude': Decimal('-63.161711'), 'longitude': Decimal('-126.843877')}",568879,PIN,,8,approved,,,7.0,,,,5aa9a1e5-f171-4921-87dd-78ed65e5967d,referral,Remi CUCHILLO,1998-12-19,UK,Passport,685e4381,UK,2033-01-05,"834 Joseph Hollow
West Michael, MO 94321",(785)960-9175,qsmith@example.com,Student,,Gift,<20k,True,85.0,,,,,
b2529895-52c5-405c-8ee6-f98ce84dd428,d744cdae-27ba-492f-a202-4faa071c6464,dfb428c9-6697-4ad7-8ebf-3d4d15e8c77b,POS,2024-11-03 22:54:20,676.59,GBP,5921,Restaurant,debit,3448.05,Visa,**** **** **** 4196,04/29,Chase,Remi CUCHILLO,b4c442d0-736a-4b18-a959-91af6f980643,Turner-Haynes,"{'city': 'Tiffanyborough', 'state': 'SC', 'country': 'UK'}",T9260,swipe,POS,"{'latitude': Decimal('22.8182195'), 'longitude': Decimal('-82.842300')}",402862,PIN,,20,approved,,,9.0,,,,4d6cc59e-b94d-4558-9ea5-1f58e77fce47,social media,Remi CUCHILLO,1998-12-19,UK,Passport,685e4381,UK,2033-01-05,"834 Joseph Hollow
West Michael, MO 94321",(785)960-9175,qsmith@example.com,Student,,Gift,<20k,True,85.0,,,,,
ae0dffe9-cc84-40c4-8baf-c70b956cc848,d744cdae-27ba-492f-a202-4faa071c6464,dfb428c9-6697-4ad7-8ebf-3d4d15e8c77b,POS,2024-11-12 16:28:42,377.41,GBP,5999,Grocery,debit,3733.33,Visa,**** **** **** 1414,04/27,Chase,Remi CUCHILLO,571c2861-bc7f-4365-8b1e-ba7c9baa0aee,Wells Inc,"{'city': 'Eileenmouth', 'state': 'MN', 'country': 'UK'}",T8522,chip,POS,"{'latitude': Decimal('-43.218601'), 'longitude': Decimal('171.192904')}",179987,PIN,,13,approved,,,6.0,,,,f5a374ba-cbcd-4eb5-97e2-efebe5baaee4,direct,Remi CUCHILLO,1998-12-19,UK,Passport,685e4381,UK,2033-01-05,"834 Joseph Hollow
West Michael, MO 94321",(785)960-9175,qsmith@example.com,Student,,Gift,<20k,True,85.0,,,,,
43a1323a-8d66-41b7-a8e6-5c5a11ff848e,d744cdae-27ba-492f-a202-4faa071c6464,dfb428c9-6697-4ad7-8ebf-3d4d15e8c77b,POS,2024-10-31 04:11:04,213.15,GBP,5735,Grocery,debit,4255.1,Visa,**** **** **** 6206,12/26,Chase,Remi CUCHILLO,70794e80-f84c-434e-9c0f-ce5d52a05c87,Hernandez Ltd,"{'city': 'Michaelborough', 'state': 'IL', 'country': 'UK'}",T2605,chip,POS,"{'latitude': Decimal('-19.343771'), 'longitude': Decimal('-128.910880')}",543672,PIN,,8,approved,,,4.0,,,,973035f7-cf7f-475b-b294-ec4b2ab6678b,email,Remi CUCHILLO,1998-12-19,UK,Passport,685e4381,UK,2033-01-05,"834 Joseph Hollow
West Michael, MO 94321",(785)960-9175,qsmith@example.com,Student,,Gift,<20k,True,85.0,,,,,
55fa32bd-48e8-4bed-b414-8edd96bf222f,d744cdae-27ba-492f-a202-4faa071c6464,eb7bc888-7cd3-4e1f-b40c-b634b72805f8,POS,2024-11-04 03:35:54,643.87,GBP,5921,Clothing,debit,3984.95,Visa,**** **** **** 4960,03/29,CitiBank,Remi CUCHILLO,abce7750-ef59-413d-9db5-451385151bce,"Brewer, Long and Garcia","{'city': 'Petersbury', 'state': 'ME', 'country': 'UK'}",T6292,chip,POS,"{'latitude': Decimal('-21.9554725'), 'longitude': Decimal('-24.850504')}",445052,PIN,,5,approved,,,9.0,,,,9faf378f-2721-4360-b43d-b803184d5c49,referral,Remi CUCHILLO,1998-12-19,UK,Passport,685e4381,UK,2033-01-05,"834 Joseph Hollow
West Michael, MO 94321",(785)960-9175,qsmith@example.com,Student,,Gift,<20k,True,85.0,,,,,
ef7f88ea-9a51-40ec-a959-9725f96c0d2e,d744cdae-27ba-492f-a202-4faa071c6464,eb7bc888-7cd3-4e1f-b40c-b634b72805f8,POS,2024-10-24 18:14:39,236.97,GBP,5812,Gas,debit,3664.26,Visa,**** **** **** 6102,10/32,CitiBank,Remi CUCHILLO,727a552e-1d3b-43c5-962d-a468b19addc5,Parker-Snow,"{'city': 'Lake Dylanfort', 'state': 'FM', 'country': 'UK'}",T3506,swipe,POS,"{'latitude': Decimal('26.8468835'), 'longitude': Decimal('-55.973100')}",219894,PIN,,7,approved,,,2.0,,,,fcf74211-ba18-449a-ab81-e35aa26c430c,social media,Remi CUCHILLO,1998-12-19,UK,Passport,685e4381,UK,2033-01-05,"834 Joseph Hollow
West Michael, MO 94321",(785)960-9175,qsmith@example.com,Student,,Gift,<20k,True,85.0,,,,,
0b5fedf7-a480-4702-a10c-bc0eafa90ff9,d744cdae-27ba-492f-a202-4faa071c6464,eb7bc888-7cd3-4e1f-b40c-b634b72805f8,POS,2024-11-08 11:47:19,192.76,GBP,5812,Gas,debit,4774.35,Visa,**** **** **** 4692,05/27,CitiBank,Remi CUCHILLO,35219846-00e1-4b4a-8f4c-1e58b6c47ee4,Miller Inc,"{'city': 'New Jay', 'state': 'VA', 'country': 'UK'}",T5386,swipe,POS,"{'latitude': Decimal('79.7877275'), 'longitude': Decimal('23.820643')}",550723,PIN,,18,approved,,,2.0,,,,445095a5-cad8-4e95-afb6-7e7211d2dfee,direct,Remi CUCHILLO,1998-12-19,UK,Passport,685e4381,UK,2033-01-05,"834 Joseph Hollow
West Michael, MO 94321",(785)960-9175,qsmith@example.com,Student,,Gift,<20k,True,85.0,,,,,
45d1d16a-702b-47a6-96fd-36a635e982d3,d744cdae-27ba-492f-a202-4faa071c6464,dfb428c9-6697-4ad7-8ebf-3d4d15e8c77b,POS,2024-10-23 11:51:06,388.64,GBP,5735,Gas,debit,4428.74,Visa,**** **** **** 6834,09/31,Chase,Remi CUCHILLO,6ff90f85-c22a-45ce-ac65-b402659385f7,Clark-Adams,"{'city': 'Andersontown', 'state': 'FM', 'country': 'UK'}",T5943,swipe,POS,"{'latitude': Decimal('-30.9681045'), 'longitude': Decimal('-42.032878')}",152345,PIN,,10,approved,,,5.0,,,,f0299ca5-0613-48e4-886a-f6051624dfc8,email,Remi CUCHILLO,1998-12-19,UK,Passport,685e4381,UK,2033-01-05,"834 Joseph Hollow
West Michael, MO 94321",(785)960-9175,qsmith@example.com,Student,,Gift,<20k,True,85.0,,,,,
b94f8035-81ba-499c-8665-474095daa171,d744cdae-27ba-492f-a202-4faa071c6464,eb7bc888-7cd3-4e1f-b40c-b634b72805f8,POS,2024-10-30 03:55:41,738.67,GBP,5921,Electronics,debit,2078.34,Visa,**** **** **** 2327,01/31,CitiBank,Remi CUCHILLO,a5d6877b-8771-4d98-9a75-a53c5b4cfbd7,"Baker, Wagner and Wells","{'city': 'South Davidside', 'state': 'GA', 'country': 'UK'}",T2738,NFC,POS,"{'latitude': Decimal('9.418391'), 'longitude': Decimal('-130.732599')}",966889,PIN,,16,approved,,,7.0,,,,26a0a7dc-9263-4316-9042-1d021e3e1987,direct,Remi CUCHILLO,1998-12-19,UK,Passport,685e4381,UK,2033-01-05,"834 Joseph Hollow
West Michael, MO 94321",(785)960-9175,qsmith@example.com,Student,,Gift,<20k,True,85.0,,,,,
0f374aa9-390b-407c-b0f6-bfd1165704d2,d744cdae-27ba-492f-a202-4faa071c6464,eb7bc888-7cd3-4e1f-b40c-b634b72805f8,POS,2024-11-04 00:35:45,801.32,GBP,5999,Grocery,debit,3849.12,Visa,**** **** **** 2193,01/25,CitiBank,Remi CUCHILLO,d104e46c-16bf-4f25-96d7-eba48efe8eb9,"Anderson, Martin and Lee","{'city': 'Nicholsmouth', 'state': 'PA', 'country': 'UK'}",T3495,chip,POS,"{'latitude': Decimal('34.7444985'), 'longitude': Decimal('95.702475')}",111337,PIN,,11,approved,,,3.0,,,,a93ce765-495a-4501-b61a-78f197eea061,referral,Remi CUCHILLO,1998-12-19,UK,Passport,685e4381,UK,2033-01-05,"834 Joseph Hollow
West Michael, MO 94321",(785)960-9175,qsmith@example.com,Student,,Gift,<20k,True,85.0,,,,,
4864ea83-df59-405c-80d1-3d6a6d645334,d744cdae-27ba-492f-a202-4faa071c6464,eb7bc888-7cd3-4e1f-b40c-b634b72805f8,POS,2024-10-20 07:45:15,961.34,GBP,5999,Grocery,debit,3544.95,Visa,**** **** **** 8559,07/27,CitiBank,Remi CUCHILLO,ef310d2f-9a72-46af-ba7b-931866d420e0,"Moon, Powell and Bailey","{'city': 'South Juliefort', 'state': 'NE', 'country': 'UK'}",T3365,chip,POS,"{'latitude': Decimal('61.189428'), 'longitude': Decimal('-138.716814')}",441552,PIN,,5,approved,,,0.0,,,,f117c6ec-da45-4863-be19-05b43a6fe1a7,referral,Remi CUCHILLO,1998-12-19,UK,Passport,685e4381,UK,2033-01-05,"834 Joseph Hollow
West Michael, MO 94321",(785)960-9175,qsmith@example.com,Student,,Gift,<20k,True,85.0,,,,,
194a74f9-0522-48fa-83b1-3a4cc65edca2,d744cdae-27ba-492f-a202-4faa071c6464,eb7bc888-7cd3-4e1f-b40c-b634b72805f8,POS,2024-10-16 17:05:45,732.28,GBP,5735,Clothing,debit,3511.81,Visa,**** **** **** 3894,11/31,CitiBank,Remi CUCHILLO,5e8f6e95-e8f6-4340-8afb-196ea2f64eee,Holloway-Espinoza,"{'city': 'Silvaport', 'state': 'VI', 'country': 'UK'}",T1014,NFC,POS,"{'latitude': Decimal('-66.5651305'), 'longitude': Decimal('-38.419535')}",223720,PIN,,0,approved,,,4.0,,,,afcb2fad-b76a-4683-9e42-40bcca827df6,referral,Remi CUCHILLO,1998-12-19,UK,Passport,685e4381,UK,2033-01-05,"834 Joseph Hollow
West Michael, MO 94321",(785)960-9175,qsmith@example.com,Student,,Gift,<20k,True,85.0,,,,,
