transaction_id,customer_id,card_id,transaction_type,transaction_date_time,transaction_amount,currency,mcc,description,account_type,account_balance,card_type,card_number_masked,card_expiration_date,card_issuer,cardholder_name,merchant_id,merchant_name,merchant_location,merchant_terminal_id,payment_method,payment_channel,geolocation,authorization_code,authentication_method,3d_secure_status,fraud_risk_score,transaction_status,failure_reason,exchange_rate,rewards_earned,ip_address,device_id,user_agent,session_id,referral_source,kyc_full_name,kyc_date_of_birth,kyc_nationality,kyc_id_type,kyc_id_number,kyc_id_issuing_country,kyc_id_expiration_date,kyc_address,kyc_phone_number,kyc_email,kyc_occupation,kyc_employer_name,kyc_source_of_funds,kyc_annual_income_range,kyc_pep_status,kyc_aml_risk_score,sender_name,sender_account_number,sender_bank,sender_location,source
68d9199d-b898-42d7-8296-31d57839257b,5cfdd67b-2ddd-4d90-b364-12e42de7522b,36efcd72-a61f-4aac-ba2c-84bc5e150069,mobile_app,2024-11-11 14:17:19,34.33,GBP,5921,Electronics,credit,1416.03,Visa,**** **** **** 9235,10/32,CitiBank,Caitlyn Larson,af258ca7-f306-4f7c-aebb-912191f02d5b,"Yu, Martinez and Haley","{'city': 'West Conniehaven', 'state': 'NE', 'country': 'UK'}",T8228,CNP,mobile_app,"{'latitude': Decimal('26.955588'), 'longitude': Decimal('-95.239864')}",438062,biometric,,13,pending,insufficient funds,,9,10.219.3.83,f9818864-b97a-4bfd-a4ce-2c79b0b85590,,4f349376-8cf4-4309-8fb0-07d750ee2a94,social media,Caitlyn Larson,2004-02-26,Liberia,Driver's License,7b436c41,Paraguay,2033-08-22,"3922 Matthew Groves
Dannytown, IA 55833",(301)949-7666x18899,monicahuber@example.org,Glass blower/designer,Douglas Group,salary,<20k,True,67.0,,,,,
bb3ce886-2c78-4bce-b027-4b382265c5e1,1c209e56-e485-4cbe-98e7-0c51ee825663,c96430e7-fcd7-4c16-b7e5-ddc73795cbec,POS,2024-11-08 11:01:12,439.15,GBP,5921,Gas,debit,493.69,Visa,**** **** **** 6388,04/34,CitiBank,Mark Thomas,2e782a8c-1b43-40dc-b231-e862922d567f,Edwards-Miller,"{'city': 'West Rodney', 'state': 'FM', 'country': 'UK'}",T3476,swipe,POS,"{'latitude': Decimal('-62.440388'), 'longitude': Decimal('134.928591')}",919837,biometric,,54,approved,technical error,,5,,,,d6a2ec6d-8d36-4af2-b349-e568199d50a5,social media,Mark Thomas,1951-11-11,Antarctica (the territory South of 60 deg S),Driver's License,230e18b5,Kuwait,2032-09-20,"0158 Natalie Coves Suite 189
New Ashley, IA 14944",249.624.2080,jacquelinestokes@example.com,Curator,Fisher-Wilson,investment,<20k,True,63.0,,,,,
b92f124b-7ef8-41b1-b444-402eda9a26d0,5cfdd67b-2ddd-4d90-b364-12e42de7522b,36efcd72-a61f-4aac-ba2c-84bc5e150069,POS,2024-10-20 00:11:19,67.74,GBP,5999,Restaurant,credit,8319.24,Visa,**** **** **** 3074,08/34,CitiBank,Caitlyn Larson,2e782a8c-1b43-40dc-b231-e862922d567f,Edwards-Miller,"{'city': 'West Rodney', 'state': 'FM', 'country': 'UK'}",T3476,chip,POS,"{'latitude': Decimal('-12.673555'), 'longitude': Decimal('-41.240678')}",903780,password,,6,failed,,,9,,,,9d31bfb8-72ac-4afc-98f1-9d55ee5fbe05,email,Caitlyn Larson,2004-02-26,Liberia,Driver's License,7b436c41,Paraguay,2033-08-22,"3922 Matthew Groves
Dannytown, IA 55833",(301)949-7666x18899,monicahuber@example.org,Glass blower/designer,Douglas Group,salary,<20k,True,67.0,,,,,
ef0b2b2f-05fd-4acb-94b9-340bc35a7a49,5cfdd67b-2ddd-4d90-b364-12e42de7522b,e14b99c6-59fe-45be-8d9c-ffeff3331500,mobile_app,2024-10-30 14:20:45,24.01,GBP,5999,Electronics,saving,9773.52,Visa,**** **** **** 6882,04/28,CitiBank,Caitlyn Larson,f4ad8ca6-b352-44e2-9ae3-605ca9e4b1ad,Baker-Hanson,"{'city': 'Williamstown', 'state': 'WY', 'country': 'UK'}",T7327,CNP,mobile_app,"{'latitude': Decimal('47.6257395'), 'longitude': Decimal('30.399515')}",783997,biometric,,97,pending,fraud detected,,2,81.79.148.219,46d7c932-5357-4640-8eb4-dc58ded5981a,,f2d4680e-7e09-4040-a306-f9083f8c807f,social media,Caitlyn Larson,2004-02-26,Liberia,Driver's License,7b436c41,Paraguay,2033-08-22,"3922 Matthew Groves
Dannytown, IA 55833",(301)949-7666x18899,monicahuber@example.org,Glass blower/designer,Douglas Group,salary,<20k,True,67.0,,,,,
e0548ad9-e58c-496e-af41-e824309b87db,1c209e56-e485-4cbe-98e7-0c51ee825663,c96430e7-fcd7-4c16-b7e5-ddc73795cbec,inbound,2024-10-21 14:06:49,443.35,GBP,,Inbound Payment,,4805.75,,,,,,,,,,,bank_transfer,,,,,0,approved,,,0,,,,,,,,,,,,,,,,,,,,,,Sarah Leonard,****2728,Chase,"{'city': 'East Laura', 'state': 'MH', 'country': 'El Salvador'}",gift
0df2bc9c-553a-4d76-a5bb-a03b1a38307b,5cfdd67b-2ddd-4d90-b364-12e42de7522b,e14b99c6-59fe-45be-8d9c-ffeff3331500,online,2024-10-31 19:41:28,165.78,GBP,5411,Restaurant,saving,4903.1,Visa,**** **** **** 9134,03/30,CitiBank,Caitlyn Larson,c1c17103-3e31-4691-9650-665c2c65d19e,"Cox, Rogers and Cook","{'city': 'Jamesland', 'state': 'OR', 'country': 'UK'}",T2103,CNP,online,"{'latitude': Decimal('65.982454'), 'longitude': Decimal('33.613730')}",718621,password,Failed,22,approved,fraud detected,,1,212.158.183.122,1ba90a8c-b2bd-4c8e-bc54-5a9180afbb89,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/5.1),8bae9e6e-2260-44c8-af40-50a572e97e97,email,Caitlyn Larson,2004-02-26,Liberia,Driver's License,7b436c41,Paraguay,2033-08-22,"3922 Matthew Groves
Dannytown, IA 55833",(301)949-7666x18899,monicahuber@example.org,Glass blower/designer,Douglas Group,salary,<20k,True,67.0,,,,,
d84be44e-0115-4d55-b6e1-ae7288b70492,5cfdd67b-2ddd-4d90-b364-12e42de7522b,e14b99c6-59fe-45be-8d9c-ffeff3331500,mobile_app,2024-10-25 15:15:52,473.45,EUR,5411,Electronics,credit,2978.57,Visa,**** **** **** 4329,12/31,CitiBank,Caitlyn Larson,f4ad8ca6-b352-44e2-9ae3-605ca9e4b1ad,Baker-Hanson,"{'city': 'Rosalesbury', 'state': 'NM', 'country': 'TO'}",T7327,CNP,mobile_app,"{'latitude': Decimal('46.022549'), 'longitude': Decimal('-155.113360')}",106459,password,,30,approved,fraud detected,1.1,2,97.38.190.205,5c0e5116-8474-4853-874d-811fb9dba717,,15b1e20f-b222-43a3-9e25-4f0db08dc490,direct,Caitlyn Larson,2004-02-26,Liberia,Driver's License,7b436c41,Paraguay,2033-08-22,"3922 Matthew Groves
Dannytown, IA 55833",(301)949-7666x18899,monicahuber@example.org,Glass blower/designer,Douglas Group,salary,<20k,True,67.0,,,,,
4c9b6627-caa4-44cf-a6f2-3c254419bc56,5cfdd67b-2ddd-4d90-b364-12e42de7522b,e14b99c6-59fe-45be-8d9c-ffeff3331500,mobile_app,2024-10-19 01:37:09,137.5,GBP,5812,Restaurant,credit,7351.8,MasterCard,**** **** **** 3547,03/34,CitiBank,Caitlyn Larson,1dac7f24-133c-4832-8304-093f33ce4f47,Conrad Group,"{'city': 'Kevinton', 'state': 'LA', 'country': 'UK'}",T3034,CNP,mobile_app,"{'latitude': Decimal('65.146293'), 'longitude': Decimal('-35.184265')}",796569,PIN,,96,pending,technical error,,9,173.159.76.8,d56e9af2-2540-440b-99d6-ef42f9c34c29,,34a41b12-474e-4b70-83a7-f5274d9c7992,social media,Caitlyn Larson,2004-02-26,Liberia,Driver's License,7b436c41,Paraguay,2033-08-22,"3922 Matthew Groves
Dannytown, IA 55833",(301)949-7666x18899,monicahuber@example.org,Glass blower/designer,Douglas Group,salary,<20k,True,67.0,,,,,
af36375c-3f93-4e35-867e-0b64c74bc20b,5cfdd67b-2ddd-4d90-b364-12e42de7522b,36efcd72-a61f-4aac-ba2c-84bc5e150069,online,2024-11-04 21:57:34,24.13,GBP,5921,Grocery,debit,4755.29,Visa,**** **** **** 8157,12/30,CitiBank,Caitlyn Larson,0f148842-b4aa-4adf-abba-7d533063a7e7,"Martinez, Sullivan and Foster","{'city': 'South Kaitlyn', 'state': 'IA', 'country': 'UK'}",T2474,CNP,online,"{'latitude': Decimal('89.1011965'), 'longitude': Decimal('-63.483692')}",228743,biometric,Passed,90,failed,fraud detected,,3,139.255.12.99,172d66de-b024-48b7-ac29-a357c9e581fc,"Mozilla/5.0 (Linux; Android 7.1.1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/21.0.870.0 Safari/536.0",6c317e47-3635-4535-b438-1d7b5ceeb16d,social media,Caitlyn Larson,2004-02-26,Liberia,Driver's License,7b436c41,Paraguay,2033-08-22,"3922 Matthew Groves
Dannytown, IA 55833",(301)949-7666x18899,monicahuber@example.org,Glass blower/designer,Douglas Group,salary,<20k,True,67.0,,,,,
77d526e0-ec1d-45ff-95aa-596f98f83972,5cfdd67b-2ddd-4d90-b364-12e42de7522b,36efcd72-a61f-4aac-ba2c-84bc5e150069,online,2024-10-31 19:43:38,888.31,GBP,5411,Grocery,debit,7508.44,Visa,**** **** **** 5779,08/28,CitiBank,Caitlyn Larson,801ed577-6619-4d97-a038-271768e72505,"Barnes, Parker and Evans","{'city': 'Port Sean', 'state': 'RI', 'country': 'UK'}",T4648,CNP,online,"{'latitude': Decimal('-16.291638'), 'longitude': Decimal('-112.472722')}",556441,biometric,Passed,71,failed,technical error,,9,65.21.96.135,e795d169-b5c1-4eaf-9dc4-1600c7e136e7,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/5.1),43a903e7-6a81-4165-be4b-bb97b97d9e55,email,Caitlyn Larson,2004-02-26,Liberia,Driver's License,7b436c41,Paraguay,2033-08-22,"3922 Matthew Groves
Dannytown, IA 55833",(301)949-7666x18899,monicahuber@example.org,Glass blower/designer,Douglas Group,salary,<20k,True,67.0,,,,,
4a47d3a6-a7a5-4026-82c0-38baced4af85,5cfdd67b-2ddd-4d90-b364-12e42de7522b,e14b99c6-59fe-45be-8d9c-ffeff3331500,POS,2024-11-05 10:29:27,430.23,GBP,5735,Gas,debit,2712.21,Visa,**** **** **** 1904,06/34,CitiBank,Caitlyn Larson,801ed577-6619-4d97-a038-271768e72505,"Barnes, Parker and Evans","{'city': 'Port Sean', 'state': 'RI', 'country': 'UK'}",T4648,NFC,POS,"{'latitude': Decimal('-59.548176'), 'longitude': Decimal('1.469698')}",823736,PIN,,73,pending,insufficient funds,,10,,,,818657ad-d274-4de1-8a67-80331c4232f0,social media,Caitlyn Larson,2004-02-26,Liberia,Driver's License,7b436c41,Paraguay,2033-08-22,"3922 Matthew Groves
Dannytown, IA 55833",(301)949-7666x18899,monicahuber@example.org,Glass blower/designer,Douglas Group,salary,<20k,True,67.0,,,,,
c1fd507d-5cb5-4df1-ac01-6d81348e107a,1c209e56-e485-4cbe-98e7-0c51ee825663,ddd05dc2-d5b3-4859-a369-1631018414ea,POS,2024-11-04 07:57:48,143.0,GBP,5999,Electronics,debit,2151.26,Visa,**** **** **** 6984,12/29,Bank of America,Mark Thomas,1dac7f24-133c-4832-8304-093f33ce4f47,Conrad Group,"{'city': 'Kevinton', 'state': 'LA', 'country': 'UK'}",T3034,swipe,POS,"{'latitude': Decimal('42.599065'), 'longitude': Decimal('18.454868')}",742720,biometric,,78,failed,technical error,,1,,,,872c69d4-1553-495d-ac67-548bf0a83cae,social media,Mark Thomas,1951-11-11,Antarctica (the territory South of 60 deg S),Driver's License,230e18b5,Kuwait,2032-09-20,"0158 Natalie Coves Suite 189
New Ashley, IA 14944",249.624.2080,jacquelinestokes@example.com,Curator,Fisher-Wilson,investment,<20k,True,63.0,,,,,
3c8db708-3481-474c-98ae-c76771ef6917,1c209e56-e485-4cbe-98e7-0c51ee825663,c96430e7-fcd7-4c16-b7e5-ddc73795cbec,online,2024-11-05 07:37:03,66.2,GBP,5411,Clothing,saving,4980.07,Visa,**** **** **** 3142,04/32,CitiBank,Mark Thomas,801ed577-6619-4d97-a038-271768e72505,"Barnes, Parker and Evans","{'city': 'Port Sean', 'state': 'RI', 'country': 'UK'}",T4648,CNP,online,"{'latitude': Decimal('19.5521575'), 'longitude': Decimal('-177.693635')}",749899,password,Failed,20,failed,,,5,52.190.180.151,ac08de16-d45c-4d15-9178-ac60940fa5b1,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; pa-IN) AppleWebKit/533.47.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6533.47.4",3ed46111-44b1-4ae6-a250-85cb89646099,direct,Mark Thomas,1951-11-11,Antarctica (the territory South of 60 deg S),Driver's License,230e18b5,Kuwait,2032-09-20,"0158 Natalie Coves Suite 189
New Ashley, IA 14944",249.624.2080,jacquelinestokes@example.com,Curator,Fisher-Wilson,investment,<20k,True,63.0,,,,,
e3d19520-c87b-46c8-bc6d-19f05e6327c6,5cfdd67b-2ddd-4d90-b364-12e42de7522b,e14b99c6-59fe-45be-8d9c-ffeff3331500,POS,2024-10-29 08:35:13,167.68,GBP,5999,Electronics,debit,5225.59,Visa,**** **** **** 1898,01/33,CitiBank,Caitlyn Larson,0f148842-b4aa-4adf-abba-7d533063a7e7,"Martinez, Sullivan and Foster","{'city': 'South Kaitlyn', 'state': 'IA', 'country': 'UK'}",T2474,swipe,POS,"{'latitude': Decimal('-50.749623'), 'longitude': Decimal('20.658810')}",855025,password,,85,failed,technical error,,2,,,,2ae2320b-5e47-4281-a7fd-0de8763c769f,social media,Caitlyn Larson,2004-02-26,Liberia,Driver's License,7b436c41,Paraguay,2033-08-22,"3922 Matthew Groves
Dannytown, IA 55833",(301)949-7666x18899,monicahuber@example.org,Glass blower/designer,Douglas Group,salary,<20k,True,67.0,,,,,
05389b55-0f87-4455-95a4-bd3ab37538ae,5cfdd67b-2ddd-4d90-b364-12e42de7522b,e14b99c6-59fe-45be-8d9c-ffeff3331500,online,2024-10-26 18:07:27,287.12,GBP,5735,Grocery,debit,9335.64,Visa,**** **** **** 1579,12/25,CitiBank,Caitlyn Larson,16707d79-4e28-4b67-8977-2530aa3775f3,"Shelton, Adams and Maxwell","{'city': 'Melodyberg', 'state': 'PW', 'country': 'UK'}",T1265,CNP,online,"{'latitude': Decimal('80.906459'), 'longitude': Decimal('-93.163213')}",530326,PIN,Failed,46,failed,,,9,215.140.25.2,64ce1b6d-6ef9-4e7c-a291-e29c7d90999a,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/3.1),7f57e30d-a261-4beb-ab03-2d74bad7b4b8,direct,Caitlyn Larson,2004-02-26,Liberia,Driver's License,7b436c41,Paraguay,2033-08-22,"3922 Matthew Groves
Dannytown, IA 55833",(301)949-7666x18899,monicahuber@example.org,Glass blower/designer,Douglas Group,salary,<20k,True,67.0,,,,,
bfeb3753-698d-42f5-beff-ab38683d469e,5cfdd67b-2ddd-4d90-b364-12e42de7522b,e14b99c6-59fe-45be-8d9c-ffeff3331500,POS,2024-10-29 22:27:51,251.28,GBP,5999,Grocery,credit,3942.42,Visa,**** **** **** 5787,06/32,CitiBank,Caitlyn Larson,0f148842-b4aa-4adf-abba-7d533063a7e7,"Martinez, Sullivan and Foster","{'city': 'South Kaitlyn', 'state': 'IA', 'country': 'UK'}",T2474,chip,POS,"{'latitude': Decimal('-6.9394405'), 'longitude': Decimal('28.867153')}",411134,PIN,,43,pending,technical error,,6,,,,5abf1ef9-63a3-4121-b673-72c412020b47,social media,Caitlyn Larson,2004-02-26,Liberia,Driver's License,7b436c41,Paraguay,2033-08-22,"3922 Matthew Groves
Dannytown, IA 55833",(301)949-7666x18899,monicahuber@example.org,Glass blower/designer,Douglas Group,salary,<20k,True,67.0,,,,,
daf8cb69-565f-478b-97d2-5903b4ea3be7,5cfdd67b-2ddd-4d90-b364-12e42de7522b,e14b99c6-59fe-45be-8d9c-ffeff3331500,mobile_app,2024-11-07 15:30:18,415.56,GBP,5812,Gas,debit,8502.18,Visa,**** **** **** 2906,09/34,CitiBank,Caitlyn Larson,c1c17103-3e31-4691-9650-665c2c65d19e,"Cox, Rogers and Cook","{'city': 'Jamesland', 'state': 'OR', 'country': 'UK'}",T2103,CNP,mobile_app,"{'latitude': Decimal('-31.106058'), 'longitude': Decimal('-85.052413')}",193809,biometric,,70,approved,technical error,,2,49.241.168.203,be471cd6-9467-4e69-b19f-144f6d6fd48c,,baae0739-8635-4d3d-a3b6-d8e3b5d333ec,social media,Caitlyn Larson,2004-02-26,Liberia,Driver's License,7b436c41,Paraguay,2033-08-22,"3922 Matthew Groves
Dannytown, IA 55833",(301)949-7666x18899,monicahuber@example.org,Glass blower/designer,Douglas Group,salary,<20k,True,67.0,,,,,
5d5cd9fb-fb60-4bd5-a144-437fffe93f88,1c209e56-e485-4cbe-98e7-0c51ee825663,c96430e7-fcd7-4c16-b7e5-ddc73795cbec,mobile_app,2024-10-27 08:36:05,989.95,GBP,5735,Electronics,credit,6469.27,Visa,**** **** **** 7921,03/30,CitiBank,Mark Thomas,0f148842-b4aa-4adf-abba-7d533063a7e7,"Martinez, Sullivan and Foster","{'city': 'South Kaitlyn', 'state': 'IA', 'country': 'UK'}",T2474,CNP,mobile_app,"{'latitude': Decimal('-72.7914425'), 'longitude': Decimal('152.220866')}",266429,PIN,,40,approved,,,3,170.163.207.195,4bf57bc9-9d3f-4793-a42d-1c8c97ab6e2e,,7d2b8692-7b6d-47c0-b7a0-a5842c4307f9,referral,Mark Thomas,1951-11-11,Antarctica (the territory South of 60 deg S),Driver's License,230e18b5,Kuwait,2032-09-20,"0158 Natalie Coves Suite 189
New Ashley, IA 14944",249.624.2080,jacquelinestokes@example.com,Curator,Fisher-Wilson,investment,<20k,True,63.0,,,,,
4b7c280d-b748-4802-8d84-6a7e96d807cb,5cfdd67b-2ddd-4d90-b364-12e42de7522b,36efcd72-a61f-4aac-ba2c-84bc5e150069,online,2024-11-07 10:43:05,33.71,GBP,5735,Restaurant,debit,2111.91,Visa,**** **** **** 4359,03/30,CitiBank,Caitlyn Larson,d9fe4d8b-0943-46ed-8efd-944f22e78654,Shelton-Walsh,"{'city': 'Cassieside', 'state': 'OR', 'country': 'UK'}",T2859,CNP,online,"{'latitude': Decimal('13.323484'), 'longitude': Decimal('24.142050')}",840196,biometric,Failed,94,failed,,,6,219.86.198.23,81e723e6-342a-4d97-958d-7d19c04d77a9,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/27.0.861.0 Safari/535.1",165e0b63-e8a7-40bb-8aac-0b30044477b1,direct,Caitlyn Larson,2004-02-26,Liberia,Driver's License,7b436c41,Paraguay,2033-08-22,"3922 Matthew Groves
Dannytown, IA 55833",(301)949-7666x18899,monicahuber@example.org,Glass blower/designer,Douglas Group,salary,<20k,True,67.0,,,,,
e8b53166-01a5-46a0-942c-e25b09964f3c,5cfdd67b-2ddd-4d90-b364-12e42de7522b,e14b99c6-59fe-45be-8d9c-ffeff3331500,POS,2024-11-01 08:35:36,134.03,GBP,5999,Electronics,credit,5135.05,MasterCard,**** **** **** 7796,10/34,CitiBank,Caitlyn Larson,f4ad8ca6-b352-44e2-9ae3-605ca9e4b1ad,Baker-Hanson,"{'city': 'Williamstown', 'state': 'WY', 'country': 'UK'}",T7327,NFC,POS,"{'latitude': Decimal('84.9702165'), 'longitude': Decimal('170.917374')}",246265,password,,26,approved,insufficient funds,,7,,,,3fb2ba2f-0fe9-4a72-a389-d1f5c81ea727,email,Caitlyn Larson,2004-02-26,Liberia,Driver's License,7b436c41,Paraguay,2033-08-22,"3922 Matthew Groves
Dannytown, IA 55833",(301)949-7666x18899,monicahuber@example.org,Glass blower/designer,Douglas Group,salary,<20k,True,67.0,,,,,
7ac48639-63ba-434c-a558-0647ab053f6d,1c209e56-e485-4cbe-98e7-0c51ee825663,ddd05dc2-d5b3-4859-a369-1631018414ea,online,2024-10-19 17:32:31,51.86,GBP,5735,Gas,saving,8365.86,Visa,**** **** **** 6935,02/29,Bank of America,Mark Thomas,af258ca7-f306-4f7c-aebb-912191f02d5b,"Yu, Martinez and Haley","{'city': 'West Conniehaven', 'state': 'NE', 'country': 'UK'}",T8228,CNP,online,"{'latitude': Decimal('-26.0411515'), 'longitude': Decimal('-175.351711')}",400784,biometric,Failed,21,failed,insufficient funds,,1,81.122.229.11,8e6f7e68-b5da-4bba-9da9-e14ee108618c,"Mozilla/5.0 (Linux; Android 2.2.3) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/21.0.894.0 Safari/533.0",ec3b1d44-1337-4920-9cf9-a812f9376f0b,social media,Mark Thomas,1951-11-11,Antarctica (the territory South of 60 deg S),Driver's License,230e18b5,Kuwait,2032-09-20,"0158 Natalie Coves Suite 189
New Ashley, IA 14944",249.624.2080,jacquelinestokes@example.com,Curator,Fisher-Wilson,investment,<20k,True,63.0,,,,,
eb5cca4a-f1bc-4dd4-90ec-6d27195a2c44,5cfdd67b-2ddd-4d90-b364-12e42de7522b,e14b99c6-59fe-45be-8d9c-ffeff3331500,mobile_app,2024-10-21 16:57:28,466.08,GBP,5921,Grocery,debit,6959.57,Visa,**** **** **** 8617,05/27,CitiBank,Caitlyn Larson,2e782a8c-1b43-40dc-b231-e862922d567f,Edwards-Miller,"{'city': 'West Rodney', 'state': 'FM', 'country': 'UK'}",T3476,CNP,mobile_app,"{'latitude': Decimal('24.5611565'), 'longitude': Decimal('-129.885801')}",754184,biometric,,92,failed,fraud detected,,7,24.122.232.119,d35cb72c-fe6b-4219-a8e3-ef04b0a2b038,,b5ee933a-217e-493f-a922-2ba5db2e451e,referral,Caitlyn Larson,2004-02-26,Liberia,Driver's License,7b436c41,Paraguay,2033-08-22,"3922 Matthew Groves
Dannytown, IA 55833",(301)949-7666x18899,monicahuber@example.org,Glass blower/designer,Douglas Group,salary,<20k,True,67.0,,,,,
b92d78ce-a841-4e0d-b462-f8c7b150cd5b,1c209e56-e485-4cbe-98e7-0c51ee825663,c96430e7-fcd7-4c16-b7e5-ddc73795cbec,online,2024-11-11 00:51:23,17.71,GBP,5812,Grocery,debit,5831.77,Visa,**** **** **** 3374,05/33,CitiBank,Mark Thomas,f4ad8ca6-b352-44e2-9ae3-605ca9e4b1ad,Baker-Hanson,"{'city': 'Williamstown', 'state': 'WY', 'country': 'UK'}",T7327,CNP,online,"{'latitude': Decimal('-42.0393025'), 'longitude': Decimal('-134.491818')}",980462,PIN,Failed,64,pending,,,7,206.63.200.154,a5ef65b7-3897-402d-ba9a-b7d0c1dd02f3,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/4.0),7188c241-4b8c-48ff-b37d-14f5ba23943e,social media,Mark Thomas,1951-11-11,Antarctica (the territory South of 60 deg S),Driver's License,230e18b5,Kuwait,2032-09-20,"0158 Natalie Coves Suite 189
New Ashley, IA 14944",249.624.2080,jacquelinestokes@example.com,Curator,Fisher-Wilson,investment,<20k,True,63.0,,,,,
c21700d4-d727-4861-88f7-f0badfa7bfe5,5cfdd67b-2ddd-4d90-b364-12e42de7522b,e14b99c6-59fe-45be-8d9c-ffeff3331500,online,2024-10-16 07:12:09,38.84,AUD,5411,Electronics,saving,3778.57,Visa,**** **** **** 9466,05/31,CitiBank,Caitlyn Larson,16707d79-4e28-4b67-8977-2530aa3775f3,"Shelton, Adams and Maxwell","{'city': 'North Andrew', 'state': 'WA', 'country': 'NL'}",T1265,CNP,online,"{'latitude': Decimal('55.686305'), 'longitude': Decimal('-79.898254')}",927541,PIN,Passed,16,failed,insufficient funds,1.1,7,183.105.48.85,087858eb-d536-46d2-bafa-e953f9d9bb12,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_7; rv:1.9.2.20) Gecko/6040-01-20 23:52:06 Firefox/3.6.20,090025c2-ae1e-4b76-8c79-0a7546b0d388,email,Caitlyn Larson,2004-02-26,Liberia,Driver's License,7b436c41,Paraguay,2033-08-22,"3922 Matthew Groves
Dannytown, IA 55833",(301)949-7666x18899,monicahuber@example.org,Glass blower/designer,Douglas Group,salary,<20k,True,67.0,,,,,
6aa51586-cfb7-424c-aa97-d1a0235b66e6,5cfdd67b-2ddd-4d90-b364-12e42de7522b,e14b99c6-59fe-45be-8d9c-ffeff3331500,POS,2024-10-15 11:34:22,91.74,GBP,5921,Clothing,saving,3932.78,Visa,**** **** **** 2821,08/34,CitiBank,Caitlyn Larson,801ed577-6619-4d97-a038-271768e72505,"Barnes, Parker and Evans","{'city': 'Port Sean', 'state': 'RI', 'country': 'UK'}",T4648,NFC,POS,"{'latitude': Decimal('27.5717825'), 'longitude': Decimal('-69.067637')}",737958,password,,9,approved,fraud detected,,10,,,,9781e635-e3b2-4b45-8614-7d02e57cf372,direct,Caitlyn Larson,2004-02-26,Liberia,Driver's License,7b436c41,Paraguay,2033-08-22,"3922 Matthew Groves
Dannytown, IA 55833",(301)949-7666x18899,monicahuber@example.org,Glass blower/designer,Douglas Group,salary,<20k,True,67.0,,,,,
3b8b01ba-b52d-4e12-986b-37ddcaf7ef31,1c209e56-e485-4cbe-98e7-0c51ee825663,ddd05dc2-d5b3-4859-a369-1631018414ea,POS,2024-10-24 06:52:49,139.3,GBP,5812,Restaurant,credit,8053.09,Visa,**** **** **** 3800,06/30,Bank of America,Mark Thomas,f4ad8ca6-b352-44e2-9ae3-605ca9e4b1ad,Baker-Hanson,"{'city': 'Williamstown', 'state': 'WY', 'country': 'UK'}",T7327,NFC,POS,"{'latitude': Decimal('-0.713318'), 'longitude': Decimal('-82.769457')}",985085,biometric,,97,failed,,,10,,,,4f6c5dea-f435-485b-a3a8-ecabbc7af0a3,email,Mark Thomas,1951-11-11,Antarctica (the territory South of 60 deg S),Driver's License,230e18b5,Kuwait,2032-09-20,"0158 Natalie Coves Suite 189
New Ashley, IA 14944",249.624.2080,jacquelinestokes@example.com,Curator,Fisher-Wilson,investment,<20k,True,63.0,,,,,
ca870907-830d-45aa-8a32-ddb9c9241bd1,5cfdd67b-2ddd-4d90-b364-12e42de7522b,36efcd72-a61f-4aac-ba2c-84bc5e150069,inbound,2024-10-26 09:37:01,834.59,GBP,,Inbound Payment,,4503.5,,,,,,,,,,,bank_transfer,,,,,0,approved,,,0,,,,,,,,,,,,,,,,,,,,,,Alexander Shelton,****3500,Wells Fargo,"{'city': 'Stevehaven', 'state': 'IA', 'country': 'American Samoa'}",refund
81119c74-a73e-4f8f-9873-7724a16031f1,5cfdd67b-2ddd-4d90-b364-12e42de7522b,36efcd72-a61f-4aac-ba2c-84bc5e150069,mobile_app,2024-10-29 01:10:08,371.85,GBP,5411,Clothing,saving,4442.43,Visa,**** **** **** 3713,03/28,CitiBank,Caitlyn Larson,2e782a8c-1b43-40dc-b231-e862922d567f,Edwards-Miller,"{'city': 'West Rodney', 'state': 'FM', 'country': 'UK'}",T3476,CNP,mobile_app,"{'latitude': Decimal('-78.964092'), 'longitude': Decimal('-65.238867')}",268113,password,,48,pending,insufficient funds,,1,191.170.207.87,5edf7e6f-3b02-4e51-bb70-f3d0bd301211,,4c8ac452-6830-476e-ad14-8dba064a56a7,email,Caitlyn Larson,2004-02-26,Liberia,Driver's License,7b436c41,Paraguay,2033-08-22,"3922 Matthew Groves
Dannytown, IA 55833",(301)949-7666x18899,monicahuber@example.org,Glass blower/designer,Douglas Group,salary,<20k,True,67.0,,,,,
