transaction_id,customer_id,card_id,transaction_type,transaction_date_time,transaction_amount,currency,mcc,description,account_type,account_balance,card_type,card_number_masked,card_expiration_date,card_issuer,cardholder_name,merchant_id,merchant_name,merchant_location,merchant_terminal_id,payment_method,payment_channel,geolocation,authorization_code,authentication_method,3d_secure_status,fraud_risk_score,transaction_status,failure_reason,exchange_rate,rewards_earned,ip_address,device_id,user_agent,session_id,referral_source,kyc_full_name,kyc_date_of_birth,kyc_nationality,kyc_id_type,kyc_id_number,kyc_id_issuing_country,kyc_id_expiration_date,kyc_address,kyc_phone_number,kyc_email,kyc_occupation,kyc_employer_name,kyc_source_of_funds,kyc_annual_income_range,kyc_pep_status,kyc_aml_risk_score,kyc_closed_false_positive_alerts,kyc_frequent_connection_country,kyc_customer_since,companies_directed,sender_name,sender_account_number,sender_bank,sender_location,source
6b027fdc-dd4e-49df-a324-b43bc12ec213,2b9bbea7-808b-4b26-baa8-1628076c822e,4c075797-c418-4786-b053-40fce1d76ec1,POS,2024-10-17 08:26:50,352.61,GBP,5812,Clothing,debit,4691.62,Visa,**** **** **** 1165,06/27,CitiBank,Ann Jones,23e344fb-e64c-4715-8484-119f9f6315df,Cook-Lawson,"{'city': 'East Randyside', 'state': 'AZ', 'country': 'UK'}",T3543,swipe,POS,"{'latitude': Decimal('24.2609825'), 'longitude': Decimal('110.696928')}",108183,password,,18,approved,,,10,,,,9e9602bd-45c9-4d1b-811e-ee231b2a5e6f,email,Ann Jones,1980-11-18,Saint Pierre and Miquelon,Driver's License,57b6d745,Wallis and Futuna,2031-05-11,"488 Aguilar Bypass
Nguyenmouth, UT 60906",681-532-6650x664,burnschristina@example.net,Museum/gallery exhibitions officer,Peters-Anderson,salary,50k-100k,False,6.0,0,,1994-11-21,,,,,,
ef8e455b-f8d6-4829-9134-72b5a3b44241,2b9bbea7-808b-4b26-baa8-1628076c822e,be253a8c-1190-470e-ba26-ca45e1816e97,online,2024-10-22 19:00:44,36.29,GBP,5921,Restaurant,saving,6045.29,Visa,**** **** **** 9263,07/34,Bank of America,Ann Jones,d015c4ec-2b75-45cf-81d2-bca1ec20bb90,Sims LLC,"{'city': 'Knightburgh', 'state': 'CA', 'country': 'UK'}",T1099,CNP,online,"{'latitude': Decimal('78.8081175'), 'longitude': Decimal('122.169118')}",833509,biometric,Passed,83,pending,fraud detected,,7,209.207.90.238,ce8bbad6-9b92-4d84-9a35-d9ca5c7eef28,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/5.1),375c11fe-ab27-4b7b-8b8d-b1a616825aad,referral,Ann Jones,1980-11-18,Saint Pierre and Miquelon,Driver's License,57b6d745,Wallis and Futuna,2031-05-11,"488 Aguilar Bypass
Nguyenmouth, UT 60906",681-532-6650x664,burnschristina@example.net,Museum/gallery exhibitions officer,Peters-Anderson,salary,50k-100k,False,6.0,0,,1994-11-21,,,,,,
0a9f6f4c-8628-4b44-b0b6-42b165bfd2f5,4b25f647-aae4-45ea-a061-26e399bb2a5c,32d24c74-142e-4e97-8de4-64b63fd75490,online,2024-11-05 22:24:03,158.75,GBP,5812,Gas,debit,1994.79,Visa,**** **** **** 7473,02/25,Bank of America,Allen Hamilton,03f4410f-0a38-4823-8a04-b9817a3686e3,"Fox, Manning and Gardner","{'city': 'Laurastad', 'state': 'MO', 'country': 'UK'}",T1366,CNP,online,"{'latitude': Decimal('-33.2205155'), 'longitude': Decimal('69.723142')}",591395,PIN,Passed,57,approved,technical error,,7,112.150.208.211,d80cd312-81c8-4c02-bf77-bd1dde58657d,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/9417-08-10 05:45:55 Firefox/3.6.3,e1cd4935-cf27-47ca-ac2e-db61d09c4b5e,referral,Allen Hamilton,1953-08-11,Zimbabwe,Passport,70496b22,Tonga,2031-11-15,"0615 Bentley Island Apt. 861
Hinesmouth, MS 13179",9303357930,stevenortiz@example.net,Higher education careers adviser,"Abbott, Wilson and Leblanc",business income,<20k,True,10.0,0,,1987-11-23,,,,,,
3c994238-871b-4626-857d-75219f1d9781,2b9bbea7-808b-4b26-baa8-1628076c822e,be253a8c-1190-470e-ba26-ca45e1816e97,online,2024-11-01 11:48:25,112.03,GBP,5735,Electronics,credit,9326.59,MasterCard,**** **** **** 2771,12/24,Bank of America,Ann Jones,d015c4ec-2b75-45cf-81d2-bca1ec20bb90,Sims LLC,"{'city': 'Knightburgh', 'state': 'CA', 'country': 'UK'}",T1099,CNP,online,"{'latitude': Decimal('19.9783675'), 'longitude': Decimal('104.030322')}",948369,biometric,Failed,84,pending,insufficient funds,,9,71.157.162.116,276543bd-1a56-43f3-8cbd-07cd572e3658,Opera/8.39.(Windows NT 11.0; yo-NG) Presto/2.9.169 Version/12.00,cd303bd5-7260-4cdf-ba6b-39d2db7c80a2,email,Ann Jones,1980-11-18,Saint Pierre and Miquelon,Driver's License,57b6d745,Wallis and Futuna,2031-05-11,"488 Aguilar Bypass
Nguyenmouth, UT 60906",681-532-6650x664,burnschristina@example.net,Museum/gallery exhibitions officer,Peters-Anderson,salary,50k-100k,False,6.0,0,,1994-11-21,,,,,,
d4468f0b-4bcb-47b9-a0a1-830901b217ae,4b25f647-aae4-45ea-a061-26e399bb2a5c,32d24c74-142e-4e97-8de4-64b63fd75490,inbound,2024-10-19 00:06:28,10.41,GBP,,Inbound Payment,,3832.95,,,,,,,,,,,bank_transfer,,,,,0,approved,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,Rhonda Mitchell,****3509,CitiBank,"{'city': 'Harrisberg', 'state': 'LA', 'country': 'Mauritania'}",refund
5193b2eb-e3c2-4fd7-9de2-986ae210208f,2b9bbea7-808b-4b26-baa8-1628076c822e,4c075797-c418-4786-b053-40fce1d76ec1,online,2024-10-28 21:39:02,395.67,GBP,5999,Gas,debit,9913.29,Visa,**** **** **** 2374,09/26,CitiBank,Ann Jones,02094ae3-33c4-43e0-afa0-e5ea87364898,"Johnson, Wood and Miller","{'city': 'Adamfort', 'state': 'NM', 'country': 'UK'}",T7011,CNP,online,"{'latitude': Decimal('47.425546'), 'longitude': Decimal('45.941484')}",255682,biometric,Passed,58,pending,fraud detected,,9,44.10.164.239,f1289474-ebe0-42b2-a6e7-020ac5f1d9ea,Opera/9.70.(X11; Linux i686; szl-PL) Presto/2.9.172 Version/10.00,6d107f8f-6f14-4804-ab78-c51ea75c68c3,email,Ann Jones,1980-11-18,Saint Pierre and Miquelon,Driver's License,57b6d745,Wallis and Futuna,2031-05-11,"488 Aguilar Bypass
Nguyenmouth, UT 60906",681-532-6650x664,burnschristina@example.net,Museum/gallery exhibitions officer,Peters-Anderson,salary,50k-100k,False,6.0,0,,1994-11-21,,,,,,
d1f561a8-a820-4395-a1ac-09e3ae4649c1,4b25f647-aae4-45ea-a061-26e399bb2a5c,32d24c74-142e-4e97-8de4-64b63fd75490,online,2024-10-25 11:58:47,14.31,GBP,5735,Restaurant,debit,3242.13,Visa,**** **** **** 1921,04/30,Bank of America,Allen Hamilton,03f4410f-0a38-4823-8a04-b9817a3686e3,"Fox, Manning and Gardner","{'city': 'Laurastad', 'state': 'MO', 'country': 'UK'}",T1366,CNP,online,"{'latitude': Decimal('73.394752'), 'longitude': Decimal('83.321182')}",472728,PIN,Passed,45,pending,,,10,134.151.180.158,f9f090f6-714b-42a4-bc7e-fad054368597,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/25.0.837.0 Safari/533.0",f7e15671-404c-47e7-b057-6a80ecd71e18,email,Allen Hamilton,1953-08-11,Zimbabwe,Passport,70496b22,Tonga,2031-11-15,"0615 Bentley Island Apt. 861
Hinesmouth, MS 13179",9303357930,stevenortiz@example.net,Higher education careers adviser,"Abbott, Wilson and Leblanc",business income,<20k,True,10.0,0,,1987-11-23,,,,,,
d6d00cca-d524-48af-9318-5ad73b05d79a,2b9bbea7-808b-4b26-baa8-1628076c822e,be253a8c-1190-470e-ba26-ca45e1816e97,mobile_app,2024-11-09 08:52:10,167.67,GBP,5735,Electronics,credit,9535.07,Visa,**** **** **** 2977,10/32,Bank of America,Ann Jones,19bb487c-7719-4761-ab74-373a0888496e,"Brooks, Wade and Cook","{'city': 'Beasleyfurt', 'state': 'PR', 'country': 'UK'}",T2860,CNP,mobile_app,"{'latitude': Decimal('51.5543075'), 'longitude': Decimal('-127.257305')}",618604,PIN,,85,failed,technical error,,3,99.39.196.41,f6eba8f3-2e95-473b-87db-4c8af7715e4f,,bc7e8e28-5616-4e32-907d-3ff54fe1f074,email,Ann Jones,1980-11-18,Saint Pierre and Miquelon,Driver's License,57b6d745,Wallis and Futuna,2031-05-11,"488 Aguilar Bypass
Nguyenmouth, UT 60906",681-532-6650x664,burnschristina@example.net,Museum/gallery exhibitions officer,Peters-Anderson,salary,50k-100k,False,6.0,0,,1994-11-21,,,,,,
8abe784c-0ca7-43c6-8223-176ddfce1003,4b25f647-aae4-45ea-a061-26e399bb2a5c,32d24c74-142e-4e97-8de4-64b63fd75490,POS,2024-10-28 20:11:56,32.61,GBP,5735,Grocery,saving,1480.86,Visa,**** **** **** 5237,08/33,Bank of America,Allen Hamilton,a339d172-ca95-4440-953c-4af7e7c4aa62,Taylor-West,"{'city': 'Smithchester', 'state': 'VI', 'country': 'UK'}",T4958,NFC,POS,"{'latitude': Decimal('63.7510345'), 'longitude': Decimal('88.857624')}",107291,biometric,,39,pending,,,7,,,,1fa8f6a1-6e21-4366-a41c-73bb6b6937cd,direct,Allen Hamilton,1953-08-11,Zimbabwe,Passport,70496b22,Tonga,2031-11-15,"0615 Bentley Island Apt. 861
Hinesmouth, MS 13179",9303357930,stevenortiz@example.net,Higher education careers adviser,"Abbott, Wilson and Leblanc",business income,<20k,True,10.0,0,,1987-11-23,,,,,,
305b173a-b873-4585-8dea-231f1e23b431,4b25f647-aae4-45ea-a061-26e399bb2a5c,32d24c74-142e-4e97-8de4-64b63fd75490,online,2024-10-28 06:03:42,545.78,GBP,5735,Grocery,saving,9944.4,Visa,**** **** **** 5828,07/27,Bank of America,Allen Hamilton,03f4410f-0a38-4823-8a04-b9817a3686e3,"Fox, Manning and Gardner","{'city': 'Laurastad', 'state': 'MO', 'country': 'UK'}",T1366,CNP,online,"{'latitude': Decimal('-22.6053935'), 'longitude': Decimal('-33.139063')}",702528,PIN,Passed,4,approved,,,1,21.141.204.36,3d959e0e-5ae2-41f6-9417-14ef6b0d5891,Mozilla/5.0 (Android 5.0; Mobile; rv:8.0) Gecko/8.0 Firefox/8.0,7dcbb955-219f-4bae-893f-02d2160979e1,direct,Allen Hamilton,1953-08-11,Zimbabwe,Passport,70496b22,Tonga,2031-11-15,"0615 Bentley Island Apt. 861
Hinesmouth, MS 13179",9303357930,stevenortiz@example.net,Higher education careers adviser,"Abbott, Wilson and Leblanc",business income,<20k,True,10.0,0,,1987-11-23,,,,,,
3833432c-134b-4a4b-bf70-8214ce19c74f,4b25f647-aae4-45ea-a061-26e399bb2a5c,32d24c74-142e-4e97-8de4-64b63fd75490,inbound,2024-11-05 17:05:54,817.63,GBP,,Inbound Payment,,2514.56,,,,,,,,,,,bank_transfer,,,,,0,approved,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,Stephanie Young,****1097,CitiBank,"{'city': 'East Stephanie', 'state': 'NE', 'country': 'French Guiana'}",gift
7fcaf73a-273b-4b00-8862-e2788fde827a,4b25f647-aae4-45ea-a061-26e399bb2a5c,32d24c74-142e-4e97-8de4-64b63fd75490,online,2024-10-19 21:22:50,53.9,GBP,5999,Gas,credit,520.85,Visa,**** **** **** 7230,12/27,Bank of America,Allen Hamilton,d015c4ec-2b75-45cf-81d2-bca1ec20bb90,Sims LLC,"{'city': 'Knightburgh', 'state': 'CA', 'country': 'UK'}",T1099,CNP,online,"{'latitude': Decimal('-56.9395655'), 'longitude': Decimal('34.714810')}",971722,password,Passed,34,pending,,,4,16.136.183.43,97074637-c813-43d6-93de-5e8d95564d24,"Mozilla/5.0 (Linux; Android 3.2.5) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/46.0.888.0 Safari/535.2",52b65abc-074c-479e-8bd5-d6a7a206b0c4,social media,Allen Hamilton,1953-08-11,Zimbabwe,Passport,70496b22,Tonga,2031-11-15,"0615 Bentley Island Apt. 861
Hinesmouth, MS 13179",9303357930,stevenortiz@example.net,Higher education careers adviser,"Abbott, Wilson and Leblanc",business income,<20k,True,10.0,0,,1987-11-23,,,,,,
0f811cbe-e6f0-4be7-bdd8-6396d17c0113,2b9bbea7-808b-4b26-baa8-1628076c822e,4c075797-c418-4786-b053-40fce1d76ec1,online,2024-10-27 16:46:44,107.88,GBP,5411,Electronics,saving,1992.42,Visa,**** **** **** 5908,06/27,CitiBank,Ann Jones,ff3570cc-072a-4e55-8d07-11b2b0a3f49d,Adams LLC,"{'city': 'Boydshire', 'state': 'FM', 'country': 'UK'}",T6370,CNP,online,"{'latitude': Decimal('89.977570'), 'longitude': Decimal('-18.903790')}",176794,biometric,Passed,97,approved,fraud detected,,5,26.119.220.220,bf3b526f-0877-423a-972a-d3f1ece9fb6e,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/3.0),45076dfe-bd34-4358-b4bf-4d83e00a27c4,email,Ann Jones,1980-11-18,Saint Pierre and Miquelon,Driver's License,57b6d745,Wallis and Futuna,2031-05-11,"488 Aguilar Bypass
Nguyenmouth, UT 60906",681-532-6650x664,burnschristina@example.net,Museum/gallery exhibitions officer,Peters-Anderson,salary,50k-100k,False,6.0,0,,1994-11-21,,,,,,
b39b8ac7-5009-49e4-a3dc-cf1c39e7c790,4b25f647-aae4-45ea-a061-26e399bb2a5c,32d24c74-142e-4e97-8de4-64b63fd75490,online,2024-11-12 21:49:40,807.33,GBP,5411,Gas,debit,2794.25,Visa,**** **** **** 2114,02/30,Bank of America,Allen Hamilton,a339d172-ca95-4440-953c-4af7e7c4aa62,Taylor-West,"{'city': 'Smithchester', 'state': 'VI', 'country': 'UK'}",T4958,CNP,online,"{'latitude': Decimal('-82.2144405'), 'longitude': Decimal('142.699821')}",171305,password,Passed,11,failed,technical error,,6,110.119.72.39,1e78394e-fd51-4fda-9f16-308d4f516155,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.19.6 (KHTML, like Gecko) Version/5.0 Safari/533.19.6",d11ae3cc-8591-4f00-8498-61585999fca9,direct,Allen Hamilton,1953-08-11,Zimbabwe,Passport,70496b22,Tonga,2031-11-15,"0615 Bentley Island Apt. 861
Hinesmouth, MS 13179",9303357930,stevenortiz@example.net,Higher education careers adviser,"Abbott, Wilson and Leblanc",business income,<20k,True,10.0,0,,1987-11-23,,,,,,
1dfc3bf6-959c-48c9-9380-b5f5e385a631,2b9bbea7-808b-4b26-baa8-1628076c822e,4c075797-c418-4786-b053-40fce1d76ec1,POS,2024-11-05 14:16:06,47.75,GBP,5921,Grocery,debit,5159.47,Visa,**** **** **** 3066,01/28,CitiBank,Ann Jones,a339d172-ca95-4440-953c-4af7e7c4aa62,Taylor-West,"{'city': 'Smithchester', 'state': 'VI', 'country': 'UK'}",T4958,chip,POS,"{'latitude': Decimal('63.4323455'), 'longitude': Decimal('-28.706169')}",516585,password,,47,pending,insufficient funds,,4,,,,5dc0f4eb-1d6e-4081-815b-05a9f8b20088,social media,Ann Jones,1980-11-18,Saint Pierre and Miquelon,Driver's License,57b6d745,Wallis and Futuna,2031-05-11,"488 Aguilar Bypass
Nguyenmouth, UT 60906",681-532-6650x664,burnschristina@example.net,Museum/gallery exhibitions officer,Peters-Anderson,salary,50k-100k,False,6.0,0,,1994-11-21,,,,,,
73cf0f1d-821f-4ab8-a198-cbe7b38cda9d,2b9bbea7-808b-4b26-baa8-1628076c822e,4c075797-c418-4786-b053-40fce1d76ec1,POS,2024-11-08 02:41:31,562.15,JPY,5411,Electronics,debit,3169.91,Visa,**** **** **** 7025,11/33,CitiBank,Ann Jones,073a1975-e0a9-4550-ae62-96701b42bec9,"Price, Benson and Smith","{'city': 'Campbellshire', 'state': 'GU', 'country': 'SD'}",T8772,NFC,POS,"{'latitude': Decimal('-26.175082'), 'longitude': Decimal('-160.137999')}",340908,biometric,,22,failed,technical error,1.0,7,,,,e96cec83-66f3-4a7a-a3e4-6515eb29ea79,referral,Ann Jones,1980-11-18,Saint Pierre and Miquelon,Driver's License,57b6d745,Wallis and Futuna,2031-05-11,"488 Aguilar Bypass
Nguyenmouth, UT 60906",681-532-6650x664,burnschristina@example.net,Museum/gallery exhibitions officer,Peters-Anderson,salary,50k-100k,False,6.0,0,,1994-11-21,,,,,,
de2146de-9524-4ea2-a2e6-ce5db361ef38,4b25f647-aae4-45ea-a061-26e399bb2a5c,32d24c74-142e-4e97-8de4-64b63fd75490,POS,2024-11-03 17:35:43,42.21,GBP,5921,Gas,debit,4910.49,Visa,**** **** **** 7341,06/31,Bank of America,Allen Hamilton,19bb487c-7719-4761-ab74-373a0888496e,"Brooks, Wade and Cook","{'city': 'Beasleyfurt', 'state': 'PR', 'country': 'UK'}",T2860,swipe,POS,"{'latitude': Decimal('0.522722'), 'longitude': Decimal('78.098977')}",143662,biometric,,70,failed,technical error,,8,,,,f3677025-75a4-48d6-b0e7-e3c26cf61e34,direct,Allen Hamilton,1953-08-11,Zimbabwe,Passport,70496b22,Tonga,2031-11-15,"0615 Bentley Island Apt. 861
Hinesmouth, MS 13179",9303357930,stevenortiz@example.net,Higher education careers adviser,"Abbott, Wilson and Leblanc",business income,<20k,True,10.0,0,,1987-11-23,,,,,,
1e670007-a4b5-4c87-b7ac-10f406e7a329,2b9bbea7-808b-4b26-baa8-1628076c822e,be253a8c-1190-470e-ba26-ca45e1816e97,mobile_app,2024-10-19 04:26:55,124.72,AUD,5411,Grocery,credit,7278.78,MasterCard,**** **** **** 9050,12/30,Bank of America,Ann Jones,9350c8f2-c9dc-4356-a55e-cadf645042ff,"Meyer, Kelly and Taylor","{'city': 'South Brian', 'state': 'ME', 'country': 'IL'}",T5705,CNP,mobile_app,"{'latitude': Decimal('24.621313'), 'longitude': Decimal('-160.146319')}",787417,PIN,,94,approved,,0.96,8,56.237.207.92,108e7180-e01d-4536-a1bc-1affb79c36f0,,4b159d3b-e8cd-4970-8c8c-470d528482a9,referral,Ann Jones,1980-11-18,Saint Pierre and Miquelon,Driver's License,57b6d745,Wallis and Futuna,2031-05-11,"488 Aguilar Bypass
Nguyenmouth, UT 60906",681-532-6650x664,burnschristina@example.net,Museum/gallery exhibitions officer,Peters-Anderson,salary,50k-100k,False,6.0,0,,1994-11-21,,,,,,
19166e2f-8227-447d-8c23-d20fbce2f659,4b25f647-aae4-45ea-a061-26e399bb2a5c,32d24c74-142e-4e97-8de4-64b63fd75490,mobile_app,2024-10-17 11:25:42,590.33,GBP,5921,Clothing,credit,7254.25,Visa,**** **** **** 3189,11/31,Bank of America,Allen Hamilton,ff3570cc-072a-4e55-8d07-11b2b0a3f49d,Adams LLC,"{'city': 'Boydshire', 'state': 'FM', 'country': 'UK'}",T6370,CNP,mobile_app,"{'latitude': Decimal('19.657093'), 'longitude': Decimal('35.262746')}",599232,password,,41,failed,technical error,,7,209.156.44.187,ee5415a9-c7d9-401e-ba39-a542988c51bf,,12bc6a97-0393-4028-b477-8a2dbc00b6c0,social media,Allen Hamilton,1953-08-11,Zimbabwe,Passport,70496b22,Tonga,2031-11-15,"0615 Bentley Island Apt. 861
Hinesmouth, MS 13179",9303357930,stevenortiz@example.net,Higher education careers adviser,"Abbott, Wilson and Leblanc",business income,<20k,True,10.0,0,,1987-11-23,,,,,,
5d0ac95e-5ed3-435d-aa68-df3f9ce30561,4b25f647-aae4-45ea-a061-26e399bb2a5c,32d24c74-142e-4e97-8de4-64b63fd75490,online,2024-10-19 19:18:02,278.16,GBP,5999,Clothing,debit,5308.86,Visa,**** **** **** 1928,08/28,Bank of America,Allen Hamilton,d015c4ec-2b75-45cf-81d2-bca1ec20bb90,Sims LLC,"{'city': 'Knightburgh', 'state': 'CA', 'country': 'UK'}",T1099,CNP,online,"{'latitude': Decimal('10.3613415'), 'longitude': Decimal('-124.221447')}",499200,biometric,Failed,22,approved,technical error,,8,54.4.243.11,cff4d08d-979e-4879-b75f-f1c7d6b50141,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_8 rv:4.0; km-KH) AppleWebKit/533.17.3 (KHTML, like Gecko) Version/4.0.4 Safari/533.17.3",5013c04b-05ef-4fa0-9381-0e32e215dcf9,referral,Allen Hamilton,1953-08-11,Zimbabwe,Passport,70496b22,Tonga,2031-11-15,"0615 Bentley Island Apt. 861
Hinesmouth, MS 13179",9303357930,stevenortiz@example.net,Higher education careers adviser,"Abbott, Wilson and Leblanc",business income,<20k,True,10.0,0,,1987-11-23,,,,,,
5b4f5493-5774-4d16-82f4-5434e4f1fc32,2b9bbea7-808b-4b26-baa8-1628076c822e,4c075797-c418-4786-b053-40fce1d76ec1,POS,2024-10-28 13:18:35,46.61,GBP,5921,Restaurant,debit,2115.49,Visa,**** **** **** 7457,02/34,CitiBank,Ann Jones,02094ae3-33c4-43e0-afa0-e5ea87364898,"Johnson, Wood and Miller","{'city': 'Adamfort', 'state': 'NM', 'country': 'UK'}",T7011,NFC,POS,"{'latitude': Decimal('-87.771632'), 'longitude': Decimal('-143.605225')}",572368,password,,83,failed,insufficient funds,,0,,,,0d935e95-2847-4892-b645-a1115163169a,social media,Ann Jones,1980-11-18,Saint Pierre and Miquelon,Driver's License,57b6d745,Wallis and Futuna,2031-05-11,"488 Aguilar Bypass
Nguyenmouth, UT 60906",681-532-6650x664,burnschristina@example.net,Museum/gallery exhibitions officer,Peters-Anderson,salary,50k-100k,False,6.0,0,,1994-11-21,,,,,,
53f3c163-65dd-403a-9018-0c4842f3c389,2b9bbea7-808b-4b26-baa8-1628076c822e,be253a8c-1190-470e-ba26-ca45e1816e97,online,2024-10-25 23:32:50,360.86,JPY,5921,Restaurant,saving,9362.9,Visa,**** **** **** 9153,07/33,Bank of America,Ann Jones,d015c4ec-2b75-45cf-81d2-bca1ec20bb90,Sims LLC,"{'city': 'North Kristen', 'state': 'PA', 'country': 'JP'}",T1099,CNP,online,"{'latitude': Decimal('80.5936415'), 'longitude': Decimal('-88.521737')}",955717,password,Passed,83,failed,insufficient funds,1.19,1,11.107.88.39,b9d15900-d6c1-40ee-b6a7-c00b5b627132,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/8246-10-01 13:55:14 Firefox/3.8,aa102e33-c9c8-4f45-ba85-94657fca9772,direct,Ann Jones,1980-11-18,Saint Pierre and Miquelon,Driver's License,57b6d745,Wallis and Futuna,2031-05-11,"488 Aguilar Bypass
Nguyenmouth, UT 60906",681-532-6650x664,burnschristina@example.net,Museum/gallery exhibitions officer,Peters-Anderson,salary,50k-100k,False,6.0,0,,1994-11-21,,,,,,
71f06849-b0c2-4bc4-917d-3d04914651ac,2b9bbea7-808b-4b26-baa8-1628076c822e,be253a8c-1190-470e-ba26-ca45e1816e97,POS,2024-10-21 07:21:34,60.35,GBP,5921,Gas,credit,5200.35,Visa,**** **** **** 6817,08/28,Bank of America,Ann Jones,ff3570cc-072a-4e55-8d07-11b2b0a3f49d,Adams LLC,"{'city': 'Boydshire', 'state': 'FM', 'country': 'UK'}",T6370,swipe,POS,"{'latitude': Decimal('56.517975'), 'longitude': Decimal('43.346146')}",224621,PIN,,94,approved,,,1,,,,2ae1cf06-111f-4881-a884-5b2de8e1148e,direct,Ann Jones,1980-11-18,Saint Pierre and Miquelon,Driver's License,57b6d745,Wallis and Futuna,2031-05-11,"488 Aguilar Bypass
Nguyenmouth, UT 60906",681-532-6650x664,burnschristina@example.net,Museum/gallery exhibitions officer,Peters-Anderson,salary,50k-100k,False,6.0,0,,1994-11-21,,,,,,
5b696a29-2210-4801-a3fc-dc09694f6842,2b9bbea7-808b-4b26-baa8-1628076c822e,4c075797-c418-4786-b053-40fce1d76ec1,mobile_app,2024-10-23 16:02:36,23.84,GBP,5411,Gas,debit,5711.92,Visa,**** **** **** 6378,01/30,CitiBank,Ann Jones,39c14949-245c-49fd-9f32-9da8bb9d7c65,"Johnson, Farrell and Fowler","{'city': 'North Barry', 'state': 'WA', 'country': 'UK'}",T5811,CNP,mobile_app,"{'latitude': Decimal('-53.7291065'), 'longitude': Decimal('-83.276787')}",921344,biometric,,3,failed,insufficient funds,,3,33.11.77.251,b968e737-02fb-421b-9657-340a9fd4676e,,e0e79f4e-b842-438b-a9bb-ba255585d8c5,direct,Ann Jones,1980-11-18,Saint Pierre and Miquelon,Driver's License,57b6d745,Wallis and Futuna,2031-05-11,"488 Aguilar Bypass
Nguyenmouth, UT 60906",681-532-6650x664,burnschristina@example.net,Museum/gallery exhibitions officer,Peters-Anderson,salary,50k-100k,False,6.0,0,,1994-11-21,,,,,,
eb8383cd-c7e3-4440-baa5-54de240733b5,4b25f647-aae4-45ea-a061-26e399bb2a5c,32d24c74-142e-4e97-8de4-64b63fd75490,POS,2024-11-12 18:46:14,496.41,GBP,5999,Clothing,credit,4798.35,Visa,**** **** **** 3226,05/27,Bank of America,Allen Hamilton,02094ae3-33c4-43e0-afa0-e5ea87364898,"Johnson, Wood and Miller","{'city': 'Adamfort', 'state': 'NM', 'country': 'UK'}",T7011,swipe,POS,"{'latitude': Decimal('-49.924279'), 'longitude': Decimal('-104.156610')}",556729,biometric,,27,pending,fraud detected,,3,,,,73d6bdd3-36cb-47f4-bd93-aeec68bf00c6,email,Allen Hamilton,1953-08-11,Zimbabwe,Passport,70496b22,Tonga,2031-11-15,"0615 Bentley Island Apt. 861
Hinesmouth, MS 13179",9303357930,stevenortiz@example.net,Higher education careers adviser,"Abbott, Wilson and Leblanc",business income,<20k,True,10.0,0,,1987-11-23,,,,,,
dca27138-c96b-481b-b5a5-c575e310c022,4b25f647-aae4-45ea-a061-26e399bb2a5c,32d24c74-142e-4e97-8de4-64b63fd75490,POS,2024-10-28 00:22:37,120.3,GBP,5999,Gas,credit,4817.39,MasterCard,**** **** **** 7926,06/30,Bank of America,Allen Hamilton,23e344fb-e64c-4715-8484-119f9f6315df,Cook-Lawson,"{'city': 'East Randyside', 'state': 'AZ', 'country': 'UK'}",T3543,chip,POS,"{'latitude': Decimal('-1.488035'), 'longitude': Decimal('25.130518')}",638355,biometric,,37,approved,insufficient funds,,4,,,,3a6ad3de-fd19-4119-8566-731cabc2cfbb,direct,Allen Hamilton,1953-08-11,Zimbabwe,Passport,70496b22,Tonga,2031-11-15,"0615 Bentley Island Apt. 861
Hinesmouth, MS 13179",9303357930,stevenortiz@example.net,Higher education careers adviser,"Abbott, Wilson and Leblanc",business income,<20k,True,10.0,0,,1987-11-23,,,,,,
27dcfdcd-1fa9-45bd-92fe-88751c145c27,4b25f647-aae4-45ea-a061-26e399bb2a5c,32d24c74-142e-4e97-8de4-64b63fd75490,POS,2024-11-06 05:14:55,475.17,GBP,5411,Gas,saving,493.17,Visa,**** **** **** 7673,02/28,Bank of America,Allen Hamilton,073a1975-e0a9-4550-ae62-96701b42bec9,"Price, Benson and Smith","{'city': 'Rodriguezchester', 'state': 'WA', 'country': 'UK'}",T8772,swipe,POS,"{'latitude': Decimal('-29.9535315'), 'longitude': Decimal('74.411696')}",561195,PIN,,85,pending,fraud detected,,1,,,,3548cf06-ce87-45ca-884b-cc71d4ae21ba,direct,Allen Hamilton,1953-08-11,Zimbabwe,Passport,70496b22,Tonga,2031-11-15,"0615 Bentley Island Apt. 861
Hinesmouth, MS 13179",9303357930,stevenortiz@example.net,Higher education careers adviser,"Abbott, Wilson and Leblanc",business income,<20k,True,10.0,0,,1987-11-23,,,,,,
