transaction_id,customer_id,card_id,transaction_type,transaction_date_time,transaction_amount,currency,mcc,description,account_type,account_balance,card_type,card_number_masked,card_expiration_date,card_issuer,cardholder_name,merchant_id,merchant_name,merchant_location,merchant_terminal_id,payment_method,payment_channel,geolocation,authorization_code,authentication_method,3d_secure_status,fraud_risk_score,transaction_status,failure_reason,exchange_rate,rewards_earned,ip_address,device_id,user_agent,session_id,referral_source,companies_directed,kyc_address,kyc_aml_risk_score,kyc_annual_income_range,kyc_closed_false_positive_alerts,kyc_customer_since,kyc_date_of_birth,kyc_email,kyc_employer_name,kyc_frequent_connection_country,kyc_full_name,kyc_id_expiration_date,kyc_id_issuing_country,kyc_id_type,kyc_id_number,kyc_occupation,kyc_nationality,kyc_phone_number,kyc_pep_status,kyc_source_of_funds,sender_name,sender_account_number,sender_bank,sender_location,source
b33d8303-4247-487e-8e89-cdfac85519ed,f8825a99-0a60-4a21-af05-b479436559be,9cad0d2f-1ac9-4e72-9602-432f962f93c7,POS,2024-07-25 15:27:57,4407.42,GBP,5411,Fuel,business,43273.71,Visa,**** **** **** 7312,04/31,Barclays,Dawn Thomas,02fde0a7-3671-4072-ac3d-742571d4ca69,Hicks-Lowery,"{'city': 'South Bryce', 'state': 'MO', 'country': 'UK'}",T1635,swipe,POS,"{'latitude': Decimal('-84.1580935'), 'longitude': Decimal('133.401298')}",198975,PIN,,11,approved,,,3,,,,3b190a6a-ed84-4025-97ab-66d9887b3ea8,direct,"Sampson, Wallace and Wright (Mexico), Yates, Reese and Clayton (Mexico), Smith and Sons (Singapore), Mccarthy, Ray and Chavez (Australia), Rodriguez, Hernandez and Mueller (Australia)","PSC 0568, Box 3944
APO AA 69937",5,>250k,5,2015-11-16,1964-07-07,rwebb@example.net,,Mexico,Dawn Thomas,2027-04-13,UK,Passport,da0acd7e,Company Director,UK,001-278-818-2626,False,Salary,,,,,
ce277d61-dbb2-4033-83a7-320f610c03d9,f8825a99-0a60-4a21-af05-b479436559be,0a7247ab-3394-4449-8022-095e47f1a823,POS,2024-08-24 04:26:17,1102.23,GBP,5812,Dining,business,45324.65,Visa,**** **** **** 5867,11/33,NatWest,Dawn Thomas,856d3e7c-318c-4db4-9125-a36dc25d36ad,"Anderson, Peterson and Le","{'city': 'South Annaland', 'state': 'FL', 'country': 'UK'}",T8436,NFC,POS,"{'latitude': Decimal('55.4870795'), 'longitude': Decimal('-133.680106')}",343102,PIN,,17,approved,,,2,,,,143cd60c-bc18-4615-9b33-f75b3b323342,direct,"Sampson, Wallace and Wright (Mexico), Yates, Reese and Clayton (Mexico), Smith and Sons (Singapore), Mccarthy, Ray and Chavez (Australia), Rodriguez, Hernandez and Mueller (Australia)","PSC 0568, Box 3944
APO AA 69937",5,>250k,5,2022-11-14,1964-07-07,rwebb@example.net,,Mexico,Dawn Thomas,2027-04-13,UK,Passport,da0acd7e,Company Director,UK,001-278-818-2626,False,Salary,,,,,
5082b127-963f-4bdb-95d0-3486d8df44b7,f8825a99-0a60-4a21-af05-b479436559be,9cad0d2f-1ac9-4e72-9602-432f962f93c7,POS,2024-09-13 00:03:41,777.63,GBP,5411,Office Supplies,business,31586.15,Visa,**** **** **** 6905,10/29,Barclays,Dawn Thomas,588a2a4d-4ce8-4953-8172-2edf8c8abd45,Murray-Lynch,"{'city': 'East Beth', 'state': 'VI', 'country': 'UK'}",T7764,swipe,POS,"{'latitude': Decimal('72.293723'), 'longitude': Decimal('175.450365')}",682807,PIN,,15,approved,,,2,,,,a4a83798-bf40-42a1-b628-d3d2c57af7a0,direct,"Sampson, Wallace and Wright (Mexico), Yates, Reese and Clayton (Mexico), Smith and Sons (Singapore), Mccarthy, Ray and Chavez (Australia), Rodriguez, Hernandez and Mueller (Australia)","PSC 0568, Box 3944
APO AA 69937",5,>250k,5,2019-11-15,1964-07-07,rwebb@example.net,,Mexico,Dawn Thomas,2027-04-13,UK,Passport,da0acd7e,Company Director,UK,001-278-818-2626,False,Salary,,,,,
adce5308-c925-454d-aac7-36be5b564242,f8825a99-0a60-4a21-af05-b479436559be,0a7247ab-3394-4449-8022-095e47f1a823,POS,2024-05-26 15:11:04,3960.41,GBP,5999,Office Supplies,business,19081.91,Visa,**** **** **** 2317,12/30,NatWest,Dawn Thomas,b5143de2-022a-4988-b4f1-212dfd5d7ffc,"Reynolds, Hernandez and Burns","{'city': 'Port Kurt', 'state': 'NV', 'country': 'UK'}",T1507,swipe,POS,"{'latitude': Decimal('-2.5947035'), 'longitude': Decimal('-33.875027')}",549697,PIN,,15,approved,,,3,,,,6579c4d5-7ffa-4b10-9c40-76dd9ffa2089,direct,"Sampson, Wallace and Wright (Mexico), Yates, Reese and Clayton (Mexico), Smith and Sons (Singapore), Mccarthy, Ray and Chavez (Australia), Rodriguez, Hernandez and Mueller (Australia)","PSC 0568, Box 3944
APO AA 69937",5,>250k,3,2004-11-18,1964-07-07,rwebb@example.net,,Mexico,Dawn Thomas,2027-04-13,UK,Passport,da0acd7e,Company Director,UK,001-278-818-2626,False,Salary,,,,,
134c7208-5309-4f79-935d-1778e7aa27cc,f8825a99-0a60-4a21-af05-b479436559be,0a7247ab-3394-4449-8022-095e47f1a823,POS,2024-11-08 20:24:19,3011.62,GBP,5999,Office Supplies,business,45141.43,Visa,**** **** **** 1198,11/32,NatWest,Dawn Thomas,bccbad43-0448-4edb-b806-6e369f8235fb,Parker-Brooks,"{'city': 'Espinozaview', 'state': 'NJ', 'country': 'UK'}",T9872,swipe,POS,"{'latitude': Decimal('-84.825030'), 'longitude': Decimal('63.239959')}",537860,PIN,,24,approved,,,4,,,,2d450cd6-38cf-4847-98c8-e59038ac52e5,advertisement,"Sampson, Wallace and Wright (Mexico), Yates, Reese and Clayton (Mexico), Smith and Sons (Singapore), Mccarthy, Ray and Chavez (Australia), Rodriguez, Hernandez and Mueller (Australia)","PSC 0568, Box 3944
APO AA 69937",5,>250k,0,2021-11-14,1964-07-07,rwebb@example.net,,Mexico,Dawn Thomas,2027-04-13,UK,Passport,da0acd7e,Company Director,UK,001-278-818-2626,False,Salary,,,,,
6b556e0a-4349-4ae3-93b1-4c7a77cf44aa,f8825a99-0a60-4a21-af05-b479436559be,0a7247ab-3394-4449-8022-095e47f1a823,POS,2024-08-24 02:32:24,2308.78,GBP,5411,Office Supplies,business,21530.04,Visa,**** **** **** 4271,08/34,NatWest,Dawn Thomas,028fb39d-8b69-4b6a-a7a5-0c2b2d1805b6,Poole-Hutchinson,"{'city': 'Silvachester', 'state': 'PA', 'country': 'UK'}",T6706,swipe,POS,"{'latitude': Decimal('-23.9429305'), 'longitude': Decimal('-25.706207')}",388698,PIN,,22,approved,,,0,,,,52ee2ac5-af9e-4da3-a705-4668de812cec,advertisement,"Sampson, Wallace and Wright (Mexico), Yates, Reese and Clayton (Mexico), Smith and Sons (Singapore), Mccarthy, Ray and Chavez (Australia), Rodriguez, Hernandez and Mueller (Australia)","PSC 0568, Box 3944
APO AA 69937",5,>250k,3,2010-11-17,1964-07-07,rwebb@example.net,,Mexico,Dawn Thomas,2027-04-13,UK,Passport,da0acd7e,Company Director,UK,001-278-818-2626,False,Salary,,,,,
23124def-93f7-4ae2-8fbd-b06b66237786,f8825a99-0a60-4a21-af05-b479436559be,0a7247ab-3394-4449-8022-095e47f1a823,POS,2024-07-02 07:49:07,4241.92,GBP,5411,Office Supplies,business,37999.69,Visa,**** **** **** 8259,01/30,NatWest,Dawn Thomas,71f51f66-b055-4458-b784-8cb7d88ef340,"Norris, Lawrence and Perry","{'city': 'Clarkville', 'state': 'MI', 'country': 'UK'}",T1658,chip,POS,"{'latitude': Decimal('79.9720985'), 'longitude': Decimal('121.222970')}",435326,PIN,,16,approved,,,0,,,,c289f080-eb69-4228-84cd-a215b09bf0d6,advertisement,"Sampson, Wallace and Wright (Mexico), Yates, Reese and Clayton (Mexico), Smith and Sons (Singapore), Mccarthy, Ray and Chavez (Australia), Rodriguez, Hernandez and Mueller (Australia)","PSC 0568, Box 3944
APO AA 69937",5,>250k,2,2005-11-18,1964-07-07,rwebb@example.net,,Mexico,Dawn Thomas,2027-04-13,UK,Passport,da0acd7e,Company Director,UK,001-278-818-2626,False,Salary,,,,,
09bb44f1-7046-46ee-8841-ae5c0c3a9e4c,f8825a99-0a60-4a21-af05-b479436559be,9cad0d2f-1ac9-4e72-9602-432f962f93c7,POS,2024-05-29 11:26:17,286.73,GBP,5999,Fuel,business,35444.73,Visa,**** **** **** 2287,07/30,Barclays,Dawn Thomas,4e35a90e-b829-4fbb-81f4-577615c02658,Parker Ltd,"{'city': 'South Tiffany', 'state': 'IA', 'country': 'UK'}",T5364,chip,POS,"{'latitude': Decimal('-67.333070'), 'longitude': Decimal('-64.710783')}",981350,PIN,,15,approved,,,1,,,,5da3114f-df49-4545-8c25-726533d29ba8,advertisement,"Sampson, Wallace and Wright (Mexico), Yates, Reese and Clayton (Mexico), Smith and Sons (Singapore), Mccarthy, Ray and Chavez (Australia), Rodriguez, Hernandez and Mueller (Australia)","PSC 0568, Box 3944
APO AA 69937",5,>250k,3,2020-11-14,1964-07-07,rwebb@example.net,,Mexico,Dawn Thomas,2027-04-13,UK,Passport,da0acd7e,Company Director,UK,001-278-818-2626,False,Salary,,,,,
c5b6d74d-8ec8-4c8c-a21e-7be74549bc48,f8825a99-0a60-4a21-af05-b479436559be,9cad0d2f-1ac9-4e72-9602-432f962f93c7,POS,2024-10-12 06:27:01,361.78,GBP,5812,Dining,business,41687.5,Visa,**** **** **** 4126,09/34,Barclays,Dawn Thomas,a251bc4e-6d30-463a-a40c-03e0dc45694d,Burns-Salinas,"{'city': 'Steveburgh', 'state': 'IL', 'country': 'UK'}",T8507,swipe,POS,"{'latitude': Decimal('57.953276'), 'longitude': Decimal('-84.157237')}",833216,PIN,,23,approved,,,3,,,,1b670192-7972-4b7e-9575-6ad001d99a03,direct,"Sampson, Wallace and Wright (Mexico), Yates, Reese and Clayton (Mexico), Smith and Sons (Singapore), Mccarthy, Ray and Chavez (Australia), Rodriguez, Hernandez and Mueller (Australia)","PSC 0568, Box 3944
APO AA 69937",5,>250k,3,2021-11-14,1964-07-07,rwebb@example.net,,Mexico,Dawn Thomas,2027-04-13,UK,Passport,da0acd7e,Company Director,UK,001-278-818-2626,False,Salary,,,,,
a910fef5-4fa7-4604-9512-9c7100de4cf1,f8825a99-0a60-4a21-af05-b479436559be,9cad0d2f-1ac9-4e72-9602-432f962f93c7,POS,2024-09-28 10:28:28,459.32,GBP,5812,Office Supplies,business,16648.97,Visa,**** **** **** 3693,07/34,Barclays,Dawn Thomas,4e94c9db-3ae5-4441-ab6b-3c4cb87d6745,Nelson-Flores,"{'city': 'West Brandonhaven', 'state': 'TN', 'country': 'UK'}",T1167,chip,POS,"{'latitude': Decimal('-67.0897945'), 'longitude': Decimal('140.017680')}",309642,PIN,,16,approved,,,1,,,,e16a37ee-172a-4d91-8dce-dcd9bbb4537f,advertisement,"Sampson, Wallace and Wright (Mexico), Yates, Reese and Clayton (Mexico), Smith and Sons (Singapore), Mccarthy, Ray and Chavez (Australia), Rodriguez, Hernandez and Mueller (Australia)","PSC 0568, Box 3944
APO AA 69937",5,>250k,1,2007-11-18,1964-07-07,rwebb@example.net,,Mexico,Dawn Thomas,2027-04-13,UK,Passport,da0acd7e,Company Director,UK,001-278-818-2626,False,Salary,,,,,
0782cd3a-de3c-46d6-b6fe-8e818062c623,f8825a99-0a60-4a21-af05-b479436559be,0a7247ab-3394-4449-8022-095e47f1a823,POS,2024-10-24 18:10:07,4039.1,GBP,5999,Dining,business,17214.06,Visa,**** **** **** 2453,02/34,NatWest,Dawn Thomas,718b601a-88ad-4d0d-bd5f-ab1555e01870,"Whitaker, Mcdaniel and Williamson","{'city': 'Port Jason', 'state': 'LA', 'country': 'UK'}",T5256,swipe,POS,"{'latitude': Decimal('-66.5959315'), 'longitude': Decimal('-58.725469')}",963099,PIN,,17,approved,,,3,,,,7ebbf687-9191-4e0b-ab77-5a5ed4781da5,advertisement,"Sampson, Wallace and Wright (Mexico), Yates, Reese and Clayton (Mexico), Smith and Sons (Singapore), Mccarthy, Ray and Chavez (Australia), Rodriguez, Hernandez and Mueller (Australia)","PSC 0568, Box 3944
APO AA 69937",5,>250k,1,2012-11-16,1964-07-07,rwebb@example.net,,Mexico,Dawn Thomas,2027-04-13,UK,Passport,da0acd7e,Company Director,UK,001-278-818-2626,False,Salary,,,,,
c9b05b60-4fe4-47e1-980d-d74129e71a5c,f8825a99-0a60-4a21-af05-b479436559be,9cad0d2f-1ac9-4e72-9602-432f962f93c7,POS,2024-06-01 14:33:06,693.05,GBP,5999,Office Supplies,business,25973.85,Visa,**** **** **** 7812,11/28,Barclays,Dawn Thomas,760a29e4-95f9-479f-8800-37b1f94b28e2,"Mendoza, Lee and Mercado","{'city': 'Tylerfort', 'state': 'AS', 'country': 'UK'}",T8048,chip,POS,"{'latitude': Decimal('83.336450'), 'longitude': Decimal('-23.129070')}",783654,PIN,,16,approved,,,1,,,,f692b21c-beda-45f5-af00-a7000ec7e353,advertisement,"Sampson, Wallace and Wright (Mexico), Yates, Reese and Clayton (Mexico), Smith and Sons (Singapore), Mccarthy, Ray and Chavez (Australia), Rodriguez, Hernandez and Mueller (Australia)","PSC 0568, Box 3944
APO AA 69937",5,>250k,3,2022-11-14,1964-07-07,rwebb@example.net,,Mexico,Dawn Thomas,2027-04-13,UK,Passport,da0acd7e,Company Director,UK,001-278-818-2626,False,Salary,,,,,
e5dd01e2-091c-48e9-87ee-c1de1e98c3e7,f8825a99-0a60-4a21-af05-b479436559be,9cad0d2f-1ac9-4e72-9602-432f962f93c7,POS,2024-06-10 07:44:55,2928.91,GBP,5999,Office Supplies,business,5796.83,Visa,**** **** **** 6346,05/26,Barclays,Dawn Thomas,4247cc95-ce4c-49ba-9655-3eae1f089fd4,"Bolton, Sellers and Bailey","{'city': 'Spenceton', 'state': 'PW', 'country': 'UK'}",T2879,NFC,POS,"{'latitude': Decimal('-25.810558'), 'longitude': Decimal('-104.841293')}",457666,PIN,,10,approved,,,0,,,,6a086791-efc8-4cb4-9bc7-68677abc8ff4,direct,"Sampson, Wallace and Wright (Mexico), Yates, Reese and Clayton (Mexico), Smith and Sons (Singapore), Mccarthy, Ray and Chavez (Australia), Rodriguez, Hernandez and Mueller (Australia)","PSC 0568, Box 3944
APO AA 69937",5,>250k,0,2016-11-15,1964-07-07,rwebb@example.net,,Mexico,Dawn Thomas,2027-04-13,UK,Passport,da0acd7e,Company Director,UK,001-278-818-2626,False,Salary,,,,,
7c6ff735-2e7e-4565-8e31-75c151cbb032,f8825a99-0a60-4a21-af05-b479436559be,9cad0d2f-1ac9-4e72-9602-432f962f93c7,POS,2024-09-15 18:29:57,2617.55,GBP,5999,Fuel,business,14390.95,Visa,**** **** **** 3502,05/26,Barclays,Dawn Thomas,969883bb-5473-49e9-8546-32c81083cfbb,Wright-Morris,"{'city': 'South Ronniestad', 'state': 'VT', 'country': 'UK'}",T7129,chip,POS,"{'latitude': Decimal('69.2289545'), 'longitude': Decimal('-136.415744')}",683020,PIN,,23,approved,,,2,,,,bb91eecc-6912-4990-84ae-df98f03fb539,advertisement,"Sampson, Wallace and Wright (Mexico), Yates, Reese and Clayton (Mexico), Smith and Sons (Singapore), Mccarthy, Ray and Chavez (Australia), Rodriguez, Hernandez and Mueller (Australia)","PSC 0568, Box 3944
APO AA 69937",5,>250k,3,2009-11-17,1964-07-07,rwebb@example.net,,Mexico,Dawn Thomas,2027-04-13,UK,Passport,da0acd7e,Company Director,UK,001-278-818-2626,False,Salary,,,,,
af624aa1-0875-4f1d-9561-75da6fc2d9aa,f8825a99-0a60-4a21-af05-b479436559be,0a7247ab-3394-4449-8022-095e47f1a823,POS,2024-10-23 02:54:05,4422.4,GBP,5999,Office Supplies,business,28245.67,Visa,**** **** **** 5498,02/33,NatWest,Dawn Thomas,a3908eab-ff3b-4267-a310-0d07c93375fc,Shaffer Inc,"{'city': 'Port Rhondamouth', 'state': 'AR', 'country': 'UK'}",T4904,swipe,POS,"{'latitude': Decimal('28.243816'), 'longitude': Decimal('116.306640')}",319871,PIN,,13,approved,,,4,,,,24698d73-0504-4eac-8fdf-5fec20ffc621,direct,"Sampson, Wallace and Wright (Mexico), Yates, Reese and Clayton (Mexico), Smith and Sons (Singapore), Mccarthy, Ray and Chavez (Australia), Rodriguez, Hernandez and Mueller (Australia)","PSC 0568, Box 3944
APO AA 69937",5,>250k,5,2017-11-15,1964-07-07,rwebb@example.net,,Mexico,Dawn Thomas,2027-04-13,UK,Passport,da0acd7e,Company Director,UK,001-278-818-2626,False,Salary,,,,,
137abacb-3e6b-46b4-bbe8-78d024de7692,f8825a99-0a60-4a21-af05-b479436559be,9cad0d2f-1ac9-4e72-9602-432f962f93c7,POS,2024-06-26 22:06:00,4744.11,GBP,5812,Dining,business,44371.1,Visa,**** **** **** 8537,09/28,Barclays,Dawn Thomas,4fb2331c-dbbf-457e-9f68-6c1d0841a55c,"Kramer, Jones and Stout","{'city': 'North Josephfurt', 'state': 'NY', 'country': 'UK'}",T8994,swipe,POS,"{'latitude': Decimal('-44.851453'), 'longitude': Decimal('21.913542')}",384781,PIN,,22,approved,,,5,,,,7a6eda5d-b686-421b-aae5-70b7c101db52,direct,"Sampson, Wallace and Wright (Mexico), Yates, Reese and Clayton (Mexico), Smith and Sons (Singapore), Mccarthy, Ray and Chavez (Australia), Rodriguez, Hernandez and Mueller (Australia)","PSC 0568, Box 3944
APO AA 69937",5,>250k,1,2013-11-16,1964-07-07,rwebb@example.net,,Mexico,Dawn Thomas,2027-04-13,UK,Passport,da0acd7e,Company Director,UK,001-278-818-2626,False,Salary,,,,,
2e40d271-43ae-4f11-ad5f-e2aacc51cb81,f8825a99-0a60-4a21-af05-b479436559be,0a7247ab-3394-4449-8022-095e47f1a823,POS,2024-07-05 14:35:08,4103.2,GBP,5411,Fuel,business,47984.82,Visa,**** **** **** 6956,10/29,NatWest,Dawn Thomas,0704c364-2035-4a67-99c5-63c7a9c10c3b,Williams-Lopez,"{'city': 'Tannerfort', 'state': 'NC', 'country': 'UK'}",T3111,NFC,POS,"{'latitude': Decimal('32.8001315'), 'longitude': Decimal('84.893718')}",317699,PIN,,26,approved,,,0,,,,cbfd4576-9bb6-44b6-bff5-3dfe8d976056,direct,"Sampson, Wallace and Wright (Mexico), Yates, Reese and Clayton (Mexico), Smith and Sons (Singapore), Mccarthy, Ray and Chavez (Australia), Rodriguez, Hernandez and Mueller (Australia)","PSC 0568, Box 3944
APO AA 69937",5,>250k,4,2015-11-16,1964-07-07,rwebb@example.net,,Mexico,Dawn Thomas,2027-04-13,UK,Passport,da0acd7e,Company Director,UK,001-278-818-2626,False,Salary,,,,,
bd69f49f-b814-4419-a863-8b9adb6d7787,f8825a99-0a60-4a21-af05-b479436559be,0a7247ab-3394-4449-8022-095e47f1a823,POS,2024-08-12 16:26:01,3767.11,GBP,5411,Fuel,business,36567.6,Visa,**** **** **** 5200,01/34,NatWest,Dawn Thomas,a3356cca-fec1-4d65-80f4-9eff4742155a,Garcia-Maddox,"{'city': 'Dennischester', 'state': 'AK', 'country': 'UK'}",T1438,swipe,POS,"{'latitude': Decimal('28.917239'), 'longitude': Decimal('115.836294')}",625403,PIN,,27,approved,,,5,,,,bd4ea4b3-6665-4bf4-b4f7-7f95a1a7568c,advertisement,"Sampson, Wallace and Wright (Mexico), Yates, Reese and Clayton (Mexico), Smith and Sons (Singapore), Mccarthy, Ray and Chavez (Australia), Rodriguez, Hernandez and Mueller (Australia)","PSC 0568, Box 3944
APO AA 69937",5,>250k,2,2011-11-17,1964-07-07,rwebb@example.net,,Mexico,Dawn Thomas,2027-04-13,UK,Passport,da0acd7e,Company Director,UK,001-278-818-2626,False,Salary,,,,,
ea4b6249-0344-4bee-b742-dff71466e059,f8825a99-0a60-4a21-af05-b479436559be,9cad0d2f-1ac9-4e72-9602-432f962f93c7,POS,2024-08-22 10:42:49,2301.86,GBP,5812,Fuel,business,18533.87,Visa,**** **** **** 9226,11/28,Barclays,Dawn Thomas,94737a37-0be6-4e2b-8020-2332095bff82,"Sweeney, Mooney and Moore","{'city': 'Gonzalezfurt', 'state': 'FL', 'country': 'UK'}",T9956,swipe,POS,"{'latitude': Decimal('-42.388335'), 'longitude': Decimal('-45.227423')}",958290,PIN,,20,approved,,,5,,,,e9ff6502-5443-43e0-a2cb-ffb957e54d9d,direct,"Sampson, Wallace and Wright (Mexico), Yates, Reese and Clayton (Mexico), Smith and Sons (Singapore), Mccarthy, Ray and Chavez (Australia), Rodriguez, Hernandez and Mueller (Australia)","PSC 0568, Box 3944
APO AA 69937",5,>250k,5,2013-11-16,1964-07-07,rwebb@example.net,,Mexico,Dawn Thomas,2027-04-13,UK,Passport,da0acd7e,Company Director,UK,001-278-818-2626,False,Salary,,,,,
ce00ff8a-70c0-43ae-8324-ead33e0d0c3b,f8825a99-0a60-4a21-af05-b479436559be,9cad0d2f-1ac9-4e72-9602-432f962f93c7,POS,2024-06-05 13:51:12,2721.35,GBP,5411,Office Supplies,business,18828.0,Visa,**** **** **** 8696,04/28,Barclays,Dawn Thomas,7f40c10b-a3c4-4a52-a6a3-211b84c47515,Burke-Powers,"{'city': 'West Chelseaville', 'state': 'WY', 'country': 'UK'}",T2771,chip,POS,"{'latitude': Decimal('-49.0142495'), 'longitude': Decimal('114.367638')}",469889,PIN,,19,approved,,,0,,,,0d777a66-9983-40a9-a89a-7abef34b2eb5,direct,"Sampson, Wallace and Wright (Mexico), Yates, Reese and Clayton (Mexico), Smith and Sons (Singapore), Mccarthy, Ray and Chavez (Australia), Rodriguez, Hernandez and Mueller (Australia)","PSC 0568, Box 3944
APO AA 69937",5,>250k,0,2006-11-18,1964-07-07,rwebb@example.net,,Mexico,Dawn Thomas,2027-04-13,UK,Passport,da0acd7e,Company Director,UK,001-278-818-2626,False,Salary,,,,,
0d175277-f93b-4211-8790-5524ebbc925b,f8825a99-0a60-4a21-af05-b479436559be,0a7247ab-3394-4449-8022-095e47f1a823,POS,2024-08-13 14:48:50,3980.46,GBP,5999,Fuel,business,19352.37,Visa,**** **** **** 6775,10/33,NatWest,Dawn Thomas,ef3d80ba-69f4-4894-9016-1f54764b5863,"Gonzalez, Reilly and Simmons","{'city': 'Abigailborough', 'state': 'KY', 'country': 'UK'}",T6696,chip,POS,"{'latitude': Decimal('-38.833269'), 'longitude': Decimal('-160.126697')}",476478,PIN,,21,approved,,,1,,,,72672181-f405-4730-a276-4b4585a67f1b,direct,"Sampson, Wallace and Wright (Mexico), Yates, Reese and Clayton (Mexico), Smith and Sons (Singapore), Mccarthy, Ray and Chavez (Australia), Rodriguez, Hernandez and Mueller (Australia)","PSC 0568, Box 3944
APO AA 69937",5,>250k,2,2020-11-14,1964-07-07,rwebb@example.net,,Mexico,Dawn Thomas,2027-04-13,UK,Passport,da0acd7e,Company Director,UK,001-278-818-2626,False,Salary,,,,,
27fdc05d-5b2b-4fdd-90cf-179aff30ba21,f8825a99-0a60-4a21-af05-b479436559be,9cad0d2f-1ac9-4e72-9602-432f962f93c7,POS,2024-08-13 08:44:26,3039.12,GBP,5411,Fuel,business,40192.69,Visa,**** **** **** 6476,05/34,Barclays,Dawn Thomas,7ab57f16-e298-4313-9b88-0a54b02b94dd,"Yates, Young and Banks","{'city': 'Port Carlos', 'state': 'VI', 'country': 'UK'}",T2428,chip,POS,"{'latitude': Decimal('-10.009015'), 'longitude': Decimal('-138.724287')}",844882,PIN,,24,approved,,,3,,,,3ef14bf7-97aa-4a38-bb17-0b32c9123b4d,direct,"Sampson, Wallace and Wright (Mexico), Yates, Reese and Clayton (Mexico), Smith and Sons (Singapore), Mccarthy, Ray and Chavez (Australia), Rodriguez, Hernandez and Mueller (Australia)","PSC 0568, Box 3944
APO AA 69937",5,>250k,5,2020-11-14,1964-07-07,rwebb@example.net,,Mexico,Dawn Thomas,2027-04-13,UK,Passport,da0acd7e,Company Director,UK,001-278-818-2626,False,Salary,,,,,
cded32e6-cfd8-4c3c-bdc8-4b28315a502a,f8825a99-0a60-4a21-af05-b479436559be,0a7247ab-3394-4449-8022-095e47f1a823,POS,2024-07-29 22:57:20,784.18,GBP,5999,Dining,business,26861.94,Visa,**** **** **** 6637,11/28,NatWest,Dawn Thomas,ba15dbc8-91c8-4826-ad25-63ccb1977f70,Garcia LLC,"{'city': 'Williamshire', 'state': 'IL', 'country': 'UK'}",T2148,NFC,POS,"{'latitude': Decimal('29.788752'), 'longitude': Decimal('108.173630')}",822091,PIN,,23,approved,,,5,,,,8735dc08-73a7-476f-90a8-f4ad3444fb24,advertisement,"Sampson, Wallace and Wright (Mexico), Yates, Reese and Clayton (Mexico), Smith and Sons (Singapore), Mccarthy, Ray and Chavez (Australia), Rodriguez, Hernandez and Mueller (Australia)","PSC 0568, Box 3944
APO AA 69937",5,>250k,1,2004-11-18,1964-07-07,rwebb@example.net,,Mexico,Dawn Thomas,2027-04-13,UK,Passport,da0acd7e,Company Director,UK,001-278-818-2626,False,Salary,,,,,
34ff0121-4adc-4952-a159-bf22b7add321,f8825a99-0a60-4a21-af05-b479436559be,0a7247ab-3394-4449-8022-095e47f1a823,POS,2024-10-29 03:22:21,1336.47,GBP,5411,Dining,business,32006.93,Visa,**** **** **** 4225,05/33,NatWest,Dawn Thomas,72a033ff-0ba9-49ed-9b0f-ce432bf724ea,Green-Watkins,"{'city': 'Randyfurt', 'state': 'PA', 'country': 'UK'}",T4293,NFC,POS,"{'latitude': Decimal('56.631542'), 'longitude': Decimal('125.595603')}",728240,PIN,,23,approved,,,2,,,,3d29b854-fa7e-4894-9748-146526a5e3f7,direct,"Sampson, Wallace and Wright (Mexico), Yates, Reese and Clayton (Mexico), Smith and Sons (Singapore), Mccarthy, Ray and Chavez (Australia), Rodriguez, Hernandez and Mueller (Australia)","PSC 0568, Box 3944
APO AA 69937",5,>250k,3,2013-11-16,1964-07-07,rwebb@example.net,,Mexico,Dawn Thomas,2027-04-13,UK,Passport,da0acd7e,Company Director,UK,001-278-818-2626,False,Salary,,,,,
a8733033-5455-4bc0-85f5-ffca392dc166,f8825a99-0a60-4a21-af05-b479436559be,0a7247ab-3394-4449-8022-095e47f1a823,POS,2024-08-10 01:01:23,2682.3,GBP,5812,Office Supplies,business,35948.57,Visa,**** **** **** 1068,05/28,NatWest,Dawn Thomas,32f9299f-9b9f-4d5b-be5c-cc53c303e868,Parker Ltd,"{'city': 'West Sarahchester', 'state': 'FL', 'country': 'UK'}",T7165,chip,POS,"{'latitude': Decimal('10.620972'), 'longitude': Decimal('-1.360657')}",104885,PIN,,27,approved,,,1,,,,10131c3d-c63e-4883-ba4c-1e535364a963,advertisement,"Sampson, Wallace and Wright (Mexico), Yates, Reese and Clayton (Mexico), Smith and Sons (Singapore), Mccarthy, Ray and Chavez (Australia), Rodriguez, Hernandez and Mueller (Australia)","PSC 0568, Box 3944
APO AA 69937",5,>250k,1,2012-11-16,1964-07-07,rwebb@example.net,,Mexico,Dawn Thomas,2027-04-13,UK,Passport,da0acd7e,Company Director,UK,001-278-818-2626,False,Salary,,,,,
