transaction_id,customer_id,card_id,transaction_type,transaction_date_time,transaction_amount,currency,mcc,description,account_type,account_balance,card_type,card_number_masked,card_expiration_date,card_issuer,cardholder_name,merchant_id,merchant_name,merchant_location,merchant_terminal_id,payment_method,payment_channel,geolocation,authorization_code,authentication_method,3d_secure_status,fraud_risk_score,transaction_status,failure_reason,exchange_rate,rewards_earned,ip_address,device_id,user_agent,session_id,referral_source,kyc_full_name,kyc_date_of_birth,kyc_nationality,kyc_id_type,kyc_id_number,kyc_id_issuing_country,kyc_id_expiration_date,kyc_address,kyc_phone_number,kyc_email,kyc_occupation,kyc_employer_name,kyc_source_of_funds,kyc_annual_income_range,kyc_pep_status,kyc_aml_risk_score,kyc_closed_false_positive_alerts,kyc_customer_since,kyc_frequent_connection_country,companies_directed,sender_name,sender_account_number,sender_bank,sender_location,source
a363b3e3-d413-4a5b-bbde-a50aff493a11,019b0ddc-f82d-4834-ae24-bbc35df9f07b,11784c20-ed82-4f77-98c9-4ea1d45dfde3,POS,2024-11-12 14:00:58,710.26,GBP,5999,Clothing,debit,3018.45,Visa,**** **** **** 4716,11/26,CitiBank,David Hill,aac97c68-6a11-4d14-a946-d2922adcd884,"Crawford, Thompson and Green","{'city': 'North Jeremyfurt', 'state': 'NC', 'country': 'UK'}",T3385,chip,POS,"{'latitude': Decimal('-39.2744255'), 'longitude': Decimal('-178.748555')}",444359,PIN,,3,approved,,,5.0,,,,99619db2-c0ef-44f8-b83c-b9a5a10b9e3b,social media,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,1.0,3.0,China,,,,,,
f61a670e-0e4f-4e70-92a2-2a97f4798b12,019b0ddc-f82d-4834-ae24-bbc35df9f07b,baddd35d-61be-48b7-9b3e-67cf77971fce,POS,2024-10-20 10:23:09,771.51,GBP,5735,Gas,debit,2465.53,Visa,**** **** **** 2435,02/30,Bank of America,David Hill,93fce4d4-e1a4-487c-8dc5-d85d3a6ea36e,Perez LLC,"{'city': 'Wattsport', 'state': 'OR', 'country': 'UK'}",T7884,swipe,POS,"{'latitude': Decimal('79.399489'), 'longitude': Decimal('-121.386922')}",825071,PIN,,11,approved,,,2.0,,,,b7dc86ed-7a38-4a72-baeb-45ff3460bfef,direct,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,2.0,4.0,China,,,,,,
bd7d3942-d3f5-49c9-b0aa-3f9863ba550f,019b0ddc-f82d-4834-ae24-bbc35df9f07b,baddd35d-61be-48b7-9b3e-67cf77971fce,POS,2024-10-18 13:49:09,934.29,GBP,5921,Grocery,debit,3472.09,Visa,**** **** **** 7791,11/31,Bank of America,David Hill,57d6ba4b-effd-4bef-915a-06249e0a780f,Porter-Davis,"{'city': 'North Nicoleport', 'state': 'MD', 'country': 'UK'}",T5528,NFC,POS,"{'latitude': Decimal('-17.9560405'), 'longitude': Decimal('152.997748')}",364759,PIN,,17,approved,,,3.0,,,,6c5917c8-a16d-4436-846a-18a214bc604b,referral,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,2.0,3.0,China,,,,,,
ff49f36b-32f2-4127-979d-06570a3bb406,019b0ddc-f82d-4834-ae24-bbc35df9f07b,baddd35d-61be-48b7-9b3e-67cf77971fce,POS,2024-10-22 20:58:09,924.45,GBP,5411,Restaurant,debit,1838.24,Visa,**** **** **** 2096,03/33,Bank of America,David Hill,da545169-c3b1-4c48-af08-33bf9a03e490,Sheppard-Freeman,"{'city': 'Port Christopherburgh', 'state': 'PW', 'country': 'UK'}",T9008,NFC,POS,"{'latitude': Decimal('37.5604845'), 'longitude': Decimal('179.953394')}",935543,PIN,,8,approved,,,3.0,,,,7c79e8f1-d24c-4a10-886c-16d6aca75363,referral,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,1.0,2.0,China,,,,,,
dbf68e70-4f9c-45b8-a352-0d917df4276a,019b0ddc-f82d-4834-ae24-bbc35df9f07b,11784c20-ed82-4f77-98c9-4ea1d45dfde3,POS,2024-10-16 18:43:20,821.45,GBP,5812,Gas,debit,2851.59,Visa,**** **** **** 6282,07/34,CitiBank,David Hill,feca147a-ae07-4bb7-a09e-353e8747d46e,Webb PLC,"{'city': 'North Jennifer', 'state': 'AL', 'country': 'UK'}",T7335,NFC,POS,"{'latitude': Decimal('78.866421'), 'longitude': Decimal('-138.478495')}",787803,PIN,,18,approved,,,10.0,,,,f430fbdd-027f-4136-9a65-2b500d9f02d9,referral,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,2.0,5.0,China,,,,,,
d922b0b5-4612-4482-9a88-11c0a6a31489,019b0ddc-f82d-4834-ae24-bbc35df9f07b,baddd35d-61be-48b7-9b3e-67cf77971fce,POS,2024-11-07 12:41:56,850.18,GBP,5735,Grocery,debit,2178.33,Visa,**** **** **** 8063,09/29,Bank of America,David Hill,f68ecc57-24c8-4be2-837e-663da8a4bbb3,"Espinoza, Webb and Rodriguez","{'city': 'Richberg', 'state': 'AR', 'country': 'UK'}",T2865,chip,POS,"{'latitude': Decimal('69.576766'), 'longitude': Decimal('-69.005012')}",375539,PIN,,16,approved,,,3.0,,,,7fc2f83a-a461-4335-bfce-9f91ad54eb5d,referral,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,0.0,3.0,China,,,,,,
7e4fba27-d08a-44bd-ac0d-b214cf0bc483,019b0ddc-f82d-4834-ae24-bbc35df9f07b,baddd35d-61be-48b7-9b3e-67cf77971fce,POS,2024-10-26 23:41:33,667.11,GBP,5999,Electronics,debit,1364.74,Visa,**** **** **** 6202,02/29,Bank of America,David Hill,2ecf710a-2aaa-478a-99c1-ae3012d3677f,"Burke, Clark and Anderson","{'city': 'West Saramouth', 'state': 'MS', 'country': 'UK'}",T5561,swipe,POS,"{'latitude': Decimal('-57.245250'), 'longitude': Decimal('-171.129787')}",918424,PIN,,2,approved,,,1.0,,,,2afd4a5b-e399-43e0-a827-fe6723910a8c,social media,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,0.0,5.0,China,,,,,,
a4ea08b0-8ea9-420c-978a-fda8fd943ff1,019b0ddc-f82d-4834-ae24-bbc35df9f07b,baddd35d-61be-48b7-9b3e-67cf77971fce,POS,2024-11-01 02:37:57,197.83,GBP,5812,Gas,debit,4904.7,Visa,**** **** **** 9958,03/29,Bank of America,David Hill,075925fe-aef1-449b-aedd-8a425753f3d6,Morales-Willis,"{'city': 'Gabrielport', 'state': 'FM', 'country': 'UK'}",T6116,NFC,POS,"{'latitude': Decimal('-23.835067'), 'longitude': Decimal('-20.230831')}",955326,PIN,,1,approved,,,7.0,,,,4f49ac13-bb4a-4050-b3a0-8173ba2e6d50,referral,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,0.0,3.0,China,,,,,,
19d1d2cc-b921-4da8-838f-59bc604cc5bb,019b0ddc-f82d-4834-ae24-bbc35df9f07b,11784c20-ed82-4f77-98c9-4ea1d45dfde3,POS,2024-10-18 02:26:19,591.31,GBP,5411,Clothing,debit,2261.94,Visa,**** **** **** 9236,10/26,CitiBank,David Hill,044e9e93-f9e9-4293-8d3a-2059a5738ce2,"Dodson, Phillips and Phillips","{'city': 'Jonathonville', 'state': 'VA', 'country': 'UK'}",T6312,swipe,POS,"{'latitude': Decimal('8.2834025'), 'longitude': Decimal('172.583346')}",650618,PIN,,13,approved,,,7.0,,,,6e618e96-02b4-40eb-9449-59b15e3c8c66,email,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,1.0,3.0,China,,,,,,
9ad3c2bf-c8fd-4719-95ef-304943dbc9ef,019b0ddc-f82d-4834-ae24-bbc35df9f07b,baddd35d-61be-48b7-9b3e-67cf77971fce,POS,2024-11-12 08:22:28,486.39,GBP,5812,Electronics,debit,2330.18,Visa,**** **** **** 9970,04/25,Bank of America,David Hill,485a213f-2f60-41db-86bf-4feb8ffd328c,Pittman-Martin,"{'city': 'Port Maria', 'state': 'GA', 'country': 'UK'}",T2151,chip,POS,"{'latitude': Decimal('20.161237'), 'longitude': Decimal('-60.308923')}",648643,PIN,,13,approved,,,8.0,,,,d9497f35-48ca-49b3-b4ed-e6c191a997de,social media,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,2.0,0.0,China,,,,,,
7e0a5859-96ef-4b82-bff2-063aa5170843,019b0ddc-f82d-4834-ae24-bbc35df9f07b,baddd35d-61be-48b7-9b3e-67cf77971fce,POS,2024-11-02 15:07:59,335.72,GBP,5812,Electronics,debit,4831.88,Visa,**** **** **** 6422,06/25,Bank of America,David Hill,c5777373-4c44-4198-a65f-a63eea5e64d5,Lee-Evans,"{'city': 'Port Briana', 'state': 'SC', 'country': 'UK'}",T6654,NFC,POS,"{'latitude': Decimal('-66.0731675'), 'longitude': Decimal('-112.588056')}",989987,PIN,,10,approved,,,10.0,,,,db8b6600-064a-4df7-80f4-dafaf2207cc5,referral,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,0.0,3.0,China,,,,,,
3eb54613-75f2-4059-b72d-426da012e3ba,019b0ddc-f82d-4834-ae24-bbc35df9f07b,11784c20-ed82-4f77-98c9-4ea1d45dfde3,POS,2024-10-14 18:34:29,220.78,GBP,5999,Gas,debit,2759.36,Visa,**** **** **** 5025,07/25,CitiBank,David Hill,10a7811f-1e6c-4471-8343-49a290af4ac7,Taylor and Sons,"{'city': 'Orozcoside', 'state': 'VT', 'country': 'UK'}",T9653,chip,POS,"{'latitude': Decimal('-26.571447'), 'longitude': Decimal('102.130458')}",976464,PIN,,13,approved,,,7.0,,,,9c6fa896-e0a3-4def-b4b1-c611471ca620,referral,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,2.0,2.0,China,,,,,,
5444f9cd-8305-4212-9d03-458b66f64c77,019b0ddc-f82d-4834-ae24-bbc35df9f07b,11784c20-ed82-4f77-98c9-4ea1d45dfde3,POS,2024-10-25 11:23:08,539.22,GBP,5812,Clothing,debit,3458.08,Visa,**** **** **** 1414,04/25,CitiBank,David Hill,69c45f05-6da4-4425-a047-4ed560d8ac16,Bryant Inc,"{'city': 'Stephaniebury', 'state': 'MI', 'country': 'UK'}",T9524,swipe,POS,"{'latitude': Decimal('44.0355435'), 'longitude': Decimal('118.129731')}",260382,PIN,,9,approved,,,9.0,,,,917c7899-c9a2-467a-a755-fac5d2dcb442,social media,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,1.0,0.0,China,,,,,,
fa73b4d7-361f-4b91-a384-af4fd069b80c,019b0ddc-f82d-4834-ae24-bbc35df9f07b,11784c20-ed82-4f77-98c9-4ea1d45dfde3,POS,2024-10-15 19:30:38,543.59,GBP,5999,Restaurant,debit,4728.04,Visa,**** **** **** 5982,03/29,CitiBank,David Hill,30d0c8ab-032b-4a93-bde5-251731bb306c,Jacobson PLC,"{'city': 'Alexanderfort', 'state': 'MS', 'country': 'UK'}",T4466,NFC,POS,"{'latitude': Decimal('-12.136853'), 'longitude': Decimal('72.916725')}",291172,PIN,,19,approved,,,3.0,,,,7696b479-92ce-414a-b030-73e20ef300f3,referral,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,2.0,2.0,China,,,,,,
a31a561c-0d4a-47c5-aed3-6c3b4ed415a3,019b0ddc-f82d-4834-ae24-bbc35df9f07b,baddd35d-61be-48b7-9b3e-67cf77971fce,POS,2024-10-27 22:03:11,307.87,GBP,5921,Clothing,debit,2403.88,Visa,**** **** **** 6945,02/33,Bank of America,David Hill,f023385f-9805-422d-bcd0-9c8021245374,Edwards Group,"{'city': 'Johnmouth', 'state': 'MS', 'country': 'UK'}",T8709,swipe,POS,"{'latitude': Decimal('-76.8421055'), 'longitude': Decimal('145.930664')}",811885,PIN,,0,approved,,,8.0,,,,6a7fe4ec-6d2b-4ec2-ad53-2b27e55a38bd,social media,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,2.0,5.0,China,,,,,,
bbf11a72-dbf9-4092-ab23-7267c149a4ef,019b0ddc-f82d-4834-ae24-bbc35df9f07b,11784c20-ed82-4f77-98c9-4ea1d45dfde3,POS,2024-10-17 01:45:00,105.82,GBP,5812,Clothing,debit,1695.26,Visa,**** **** **** 6556,08/27,CitiBank,David Hill,a4513afc-5f76-4784-813f-2c7e13012c3c,Collins Inc,"{'city': 'Johnsonmouth', 'state': 'WI', 'country': 'UK'}",T8777,chip,POS,"{'latitude': Decimal('-35.1629685'), 'longitude': Decimal('103.838666')}",640509,PIN,,18,approved,,,10.0,,,,01de06d9-2f60-463e-98b2-3e5091b7d4f9,social media,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,1.0,2.0,China,,,,,,
45bfc0bc-50ad-4a04-ad95-02686b42662f,019b0ddc-f82d-4834-ae24-bbc35df9f07b,baddd35d-61be-48b7-9b3e-67cf77971fce,POS,2024-11-09 22:36:48,276.7,GBP,5999,Restaurant,debit,2015.3,Visa,**** **** **** 6046,02/32,Bank of America,David Hill,87a895f3-c98a-46d0-aae4-0b80e16c25cb,Mckinney Inc,"{'city': 'Lake Andrew', 'state': 'NY', 'country': 'UK'}",T4478,chip,POS,"{'latitude': Decimal('86.9922885'), 'longitude': Decimal('66.416657')}",116073,PIN,,0,approved,,,3.0,,,,5508f7b4-5cbc-4384-85db-ffd133c1449c,referral,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,0.0,2.0,China,,,,,,
8a15d6e8-62d9-48a3-8c5b-942dba5a3552,019b0ddc-f82d-4834-ae24-bbc35df9f07b,baddd35d-61be-48b7-9b3e-67cf77971fce,POS,2024-10-21 12:01:40,821.9,GBP,5921,Restaurant,debit,4639.16,Visa,**** **** **** 2292,07/32,Bank of America,David Hill,77dc1ebf-9f77-46b1-b935-d6156a0a917f,Berry and Sons,"{'city': 'Port Thomasmouth', 'state': 'SC', 'country': 'UK'}",T9579,NFC,POS,"{'latitude': Decimal('1.357069'), 'longitude': Decimal('-134.859424')}",689248,PIN,,14,approved,,,6.0,,,,de64269f-1d1e-4013-a6ab-d8e93eed6156,social media,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,2.0,0.0,China,,,,,,
08938da6-5a19-404e-8c8e-71cb26a9d9f7,019b0ddc-f82d-4834-ae24-bbc35df9f07b,baddd35d-61be-48b7-9b3e-67cf77971fce,POS,2024-11-04 06:43:43,897.29,GBP,5411,Grocery,debit,3384.87,Visa,**** **** **** 3116,11/31,Bank of America,David Hill,73ed9cd8-7da2-403d-bf4e-b488fd78695d,"Lee, Forbes and Beltran","{'city': 'Noahfurt', 'state': 'MS', 'country': 'UK'}",T5351,chip,POS,"{'latitude': Decimal('-62.597075'), 'longitude': Decimal('-136.451092')}",978139,PIN,,18,approved,,,6.0,,,,e2b50126-5bc2-484f-a75c-01eea567f2b7,email,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,1.0,2.0,China,,,,,,
f5bcd933-6bd4-403a-957a-da2da87b3677,019b0ddc-f82d-4834-ae24-bbc35df9f07b,baddd35d-61be-48b7-9b3e-67cf77971fce,POS,2024-11-09 21:17:48,185.53,GBP,5411,Electronics,debit,2708.33,Visa,**** **** **** 3802,07/30,Bank of America,David Hill,570a9a03-247f-434f-b67e-458313cc25f7,Lambert-Mcdonald,"{'city': 'Chandlerview', 'state': 'NH', 'country': 'UK'}",T9474,swipe,POS,"{'latitude': Decimal('50.3775115'), 'longitude': Decimal('25.821400')}",556774,PIN,,7,approved,,,0.0,,,,b9559864-d705-4aaf-9834-484a4858c043,referral,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,2.0,3.0,China,,,,,,
78d613ae-f05f-4100-b9ed-64d04ebbb515,019b0ddc-f82d-4834-ae24-bbc35df9f07b,11784c20-ed82-4f77-98c9-4ea1d45dfde3,POS,2024-11-10 14:59:19,546.22,GBP,5812,Clothing,debit,4136.68,Visa,**** **** **** 4497,03/33,CitiBank,David Hill,00a3f933-cdb8-4b57-bedb-2f7a5a92236b,Aguirre PLC,"{'city': 'Lake Glendaville', 'state': 'NY', 'country': 'UK'}",T4547,chip,POS,"{'latitude': Decimal('-82.380004'), 'longitude': Decimal('163.632955')}",857305,PIN,,0,approved,,,6.0,,,,e9b1d4dd-560e-4c3c-a2e3-a369e94e9461,direct,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,1.0,1.0,China,,,,,,
1a8efa6b-04f5-46f2-bba1-a42226ae223b,019b0ddc-f82d-4834-ae24-bbc35df9f07b,11784c20-ed82-4f77-98c9-4ea1d45dfde3,POS,2024-10-26 08:48:37,929.67,GBP,5999,Gas,debit,1511.33,Visa,**** **** **** 4438,12/27,CitiBank,David Hill,00462b8b-b34c-44d7-ad8e-41fb06eb0a54,Foster-Gilmore,"{'city': 'South Nicole', 'state': 'GU', 'country': 'UK'}",T9776,NFC,POS,"{'latitude': Decimal('29.008171'), 'longitude': Decimal('-5.696086')}",502052,PIN,,3,approved,,,9.0,,,,7cdd17c4-c631-49b8-b45b-9f0e719f403a,social media,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,1.0,2.0,China,,,,,,
e15ade40-f34f-4c1b-829e-945ef7a65783,019b0ddc-f82d-4834-ae24-bbc35df9f07b,11784c20-ed82-4f77-98c9-4ea1d45dfde3,POS,2024-11-13 14:06:30,608.91,GBP,5411,Restaurant,debit,1533.0,Visa,**** **** **** 3223,10/27,CitiBank,David Hill,7b90d702-80bf-42ca-8d16-59042de48f22,Chen LLC,"{'city': 'Alanside', 'state': 'ND', 'country': 'UK'}",T7241,chip,POS,"{'latitude': Decimal('-16.624434'), 'longitude': Decimal('-28.423324')}",830066,PIN,,18,approved,,,8.0,,,,fee7607b-4950-443c-8c9f-4d4366ad56b0,social media,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,1.0,1.0,China,,,,,,
934333d5-40d0-4a67-9690-07e405c41865,019b0ddc-f82d-4834-ae24-bbc35df9f07b,11784c20-ed82-4f77-98c9-4ea1d45dfde3,POS,2024-10-29 23:48:03,279.67,GBP,5812,Restaurant,debit,2079.88,Visa,**** **** **** 1211,07/29,CitiBank,David Hill,cd7b6ba0-491b-49e8-82b9-4b4f8fcfeb82,"Maldonado, Lane and Villarreal","{'city': 'Porterview', 'state': 'HI', 'country': 'UK'}",T2521,swipe,POS,"{'latitude': Decimal('86.789850'), 'longitude': Decimal('116.983056')}",893696,PIN,,5,approved,,,4.0,,,,e921ca1b-4109-4050-acf2-4248bf6ac62a,direct,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,0.0,0.0,China,,,,,,
98bc4416-d693-4f77-bbac-3dc246e32a7d,019b0ddc-f82d-4834-ae24-bbc35df9f07b,baddd35d-61be-48b7-9b3e-67cf77971fce,POS,2024-10-28 14:05:17,837.4,GBP,5735,Restaurant,debit,4734.82,Visa,**** **** **** 6977,12/25,Bank of America,David Hill,ccfdce33-94b7-454d-96d4-b35266eb8e50,"Terry, Barton and Moore","{'city': 'Alyssachester', 'state': 'HI', 'country': 'UK'}",T2142,NFC,POS,"{'latitude': Decimal('28.4015685'), 'longitude': Decimal('86.919476')}",398281,PIN,,16,approved,,,9.0,,,,fc53c8c9-219e-422b-9679-d2b902fb3141,email,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,0.0,3.0,China,,,,,,
0e0403e7-d6e1-4b0d-a0a9-39929ca15d1a,019b0ddc-f82d-4834-ae24-bbc35df9f07b,baddd35d-61be-48b7-9b3e-67cf77971fce,POS,2024-10-14 23:54:07,822.05,GBP,5999,Gas,debit,2905.3,Visa,**** **** **** 4372,12/26,Bank of America,David Hill,60a0acfd-26d6-476a-8683-ff722bc6a451,"Mccarthy, Hunter and Miller","{'city': 'Jeffreyview', 'state': 'MA', 'country': 'UK'}",T9390,chip,POS,"{'latitude': Decimal('78.766077'), 'longitude': Decimal('146.794396')}",730062,PIN,,5,approved,,,10.0,,,,3a3b0236-a725-4035-b0e5-1b3397385548,social media,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,0.0,1.0,China,,,,,,
e4929cf9-2d07-44c4-89d1-2b22313a6e62,019b0ddc-f82d-4834-ae24-bbc35df9f07b,baddd35d-61be-48b7-9b3e-67cf77971fce,POS,2024-11-07 20:19:29,588.12,GBP,5921,Grocery,debit,3629.51,Visa,**** **** **** 9280,03/25,Bank of America,David Hill,909dd550-041c-4da4-829d-002bc5c53585,Vazquez PLC,"{'city': 'Johnchester', 'state': 'MS', 'country': 'UK'}",T6528,swipe,POS,"{'latitude': Decimal('63.891323'), 'longitude': Decimal('158.253907')}",640355,PIN,,6,approved,,,4.0,,,,f5a39f4e-6ff7-4035-9a95-6ce66bb4cac6,email,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,2.0,1.0,China,,,,,,
18e906d8-9924-4592-85d5-563a79b08239,019b0ddc-f82d-4834-ae24-bbc35df9f07b,11784c20-ed82-4f77-98c9-4ea1d45dfde3,POS,2024-10-21 08:35:28,250.64,GBP,5999,Electronics,debit,1836.82,Visa,**** **** **** 6680,01/32,CitiBank,David Hill,313d3d91-55f1-4970-b0e5-7e9046dd7ad1,Jordan-Johnson,"{'city': 'Jenniferbury', 'state': 'VA', 'country': 'UK'}",T8987,chip,POS,"{'latitude': Decimal('31.585273'), 'longitude': Decimal('-143.043630')}",660125,PIN,,7,approved,,,4.0,,,,349ea181-d8fc-44df-8dd5-d12f013faa44,social media,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,0.0,3.0,China,,,,,,
bb6b5c1a-f87d-4d74-a403-c90cb988af96,019b0ddc-f82d-4834-ae24-bbc35df9f07b,baddd35d-61be-48b7-9b3e-67cf77971fce,POS,2024-10-21 12:24:04,312.31,GBP,5735,Grocery,debit,1997.94,Visa,**** **** **** 6602,08/25,Bank of America,David Hill,427953e4-d3c6-4f35-954a-6f86777ee57e,Hodge-Bell,"{'city': 'Lake Shannonshire', 'state': 'MS', 'country': 'UK'}",T1388,swipe,POS,"{'latitude': Decimal('-39.991320'), 'longitude': Decimal('4.563976')}",215624,PIN,,9,approved,,,2.0,,,,a4c4daf5-242f-42bd-ac38-286e6425a7c3,email,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,0.0,1.0,China,,,,,,
3fc92d7c-3cdb-4075-8a81-ec8f0df4f4a9,019b0ddc-f82d-4834-ae24-bbc35df9f07b,11784c20-ed82-4f77-98c9-4ea1d45dfde3,POS,2024-10-18 17:54:09,588.26,GBP,5921,Grocery,debit,2256.19,Visa,**** **** **** 3880,03/31,CitiBank,David Hill,6a20bc53-390a-41c2-8a80-cf1a0a515168,"Rogers, Johnson and Clay","{'city': 'Jeremyshire', 'state': 'CA', 'country': 'UK'}",T4195,NFC,POS,"{'latitude': Decimal('-17.6818805'), 'longitude': Decimal('-159.832872')}",510849,PIN,,16,approved,,,2.0,,,,4be0de52-da91-4a2a-8e1a-2f7cb850d0c3,social media,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,0.0,5.0,China,,,,,,
a2a43dac-6427-47e5-bee4-8e477d9d3ba8,019b0ddc-f82d-4834-ae24-bbc35df9f07b,baddd35d-61be-48b7-9b3e-67cf77971fce,POS,2024-11-12 10:05:35,434.55,GBP,5735,Restaurant,debit,1680.08,Visa,**** **** **** 3593,03/28,Bank of America,David Hill,85da61ef-b1d2-479c-866c-68da950d66be,Phillips and Sons,"{'city': 'Rodriguezport', 'state': 'PW', 'country': 'UK'}",T3221,swipe,POS,"{'latitude': Decimal('-24.189099'), 'longitude': Decimal('139.974851')}",390166,PIN,,17,approved,,,3.0,,,,fab1a98a-7d4e-4f07-9e3c-538749d04d64,referral,David Hill,2000-02-05,UK,Passport,1102c0f7,UK,2031-05-09,"PSC 9404, Box 9666
APO AA 57378",326.938.9675x0132,timperez@example.org,Student,,Gift,<20k,True,85.0,2.0,2.0,China,,,,,,
